t,F_0=0.015 C_vv(t),F_0=0.015 stdv C_vv(t),F_0=0.03 C_vv(t),F_0=0.03 stdv C_vv(t),F_0=0.045 C_vv(t),F_0=0.045 stdv C_vv(t),F_0=0.06 C_vv(t),F_0=0.06 stdv C_vv(t),F_0=0.075 C_vv(t),F_0=0.075 stdv C_vv(t),F_0=0.105 C_vv(t),F_0=0.105 stdv C_vv(t),F_0=0.135 C_vv(t),F_0=0.135 stdv C_vv(t)
23.5,0.44705048584380896,0.018872008944409276,0.49726469525877565,0.03003924493019963,0.5887082159362225,0.020871450668433624,0.5783129936437958,0.007223756810117618,0.531920016114298,0.006748036885980617,NaN,NaN,NaN,NaN
24.0,0.44388011200026023,0.01868668321093019,0.4942984447717259,0.03008493432324408,0.5866384915885337,0.02040436371394115,0.5759667649253728,0.007654360604767366,0.5284727091406154,0.006770529138667194,NaN,NaN,NaN,NaN
24.5,0.4411911808445594,0.01914213413875714,0.49216226786891226,0.03020352244717651,0.5844369987151936,0.02028175233952413,0.5730027858114456,0.00784247092375672,0.5247551260953748,0.006466765207918005,NaN,NaN,NaN,NaN
25.0,0.43923320276497835,0.018702526076008308,0.4893133133475455,0.030083397511079916,0.5825126162989286,0.019903615549836228,0.5706317063231496,0.007818199881132599,0.521584737506609,0.006245884591198314,NaN,NaN,NaN,NaN
25.5,0.43585962438417736,0.01814363174500767,0.487384147613782,0.030190758417280802,0.5805308454182427,0.01964761713996732,0.5675518402149902,0.00803798429402899,0.5181798791385285,0.006616138717593859,NaN,NaN,NaN,NaN
26.0,0.4327896836374512,0.01787852123699715,0.48510204634702003,0.030094475035957493,0.5789288112912552,0.019780796770778226,0.5656768645278663,0.008066280747348959,0.5144133289787665,0.006834911257494179,NaN,NaN,NaN,NaN
26.5,0.430466380279383,0.01846116159942676,0.482929516003532,0.029766631990389335,0.5770162029636375,0.019670149845588063,0.5631372613350166,0.00784598513764149,0.5116463871256453,0.006837687366205274,NaN,NaN,NaN,NaN
27.0,0.4276202327451283,0.01872157652870198,0.48058288371024843,0.0295764752560737,0.5751263249884717,0.019830825846928187,0.5607507292474486,0.007992108633796112,0.5090059621397456,0.006965999494815107,NaN,NaN,NaN,NaN
27.5,0.426008856826682,0.01886327208558003,0.478341187884442,0.030193514941145173,0.5733669900708028,0.019322623036893537,0.5585549423133909,0.008034508607946356,0.5059722134555851,0.0074917294590444205,NaN,NaN,NaN,NaN
28.0,0.4236316812335482,0.018765633312472142,0.47613753072080434,0.030787655306427887,0.5712390636077329,0.019696389286030385,0.5565599045569403,0.00827132293516401,0.5031045701856156,0.007273554414042335,NaN,NaN,NaN,NaN
28.5,0.4218271689671892,0.019444209233625116,0.47394809401121485,0.030477809401328684,0.5691013820691965,0.019649903767963075,0.5540903359835485,0.007811234645855224,0.499440229761483,0.007034003094381639,NaN,NaN,NaN,NaN
29.0,0.41903974581326137,0.019507706519878813,0.4721746135494306,0.030833202204918964,0.5674976400244739,0.019507066186805318,0.5521552686292063,0.007887362696537573,0.4972451656198017,0.00750179188512807,NaN,NaN,NaN,NaN
29.5,0.41648347059379437,0.018877546563505744,0.46968050773632913,0.030080524761719612,0.5664100040666803,0.019442564110194672,0.5498160862559308,0.0073301073042693074,0.49333260861305117,0.0074795951882188115,NaN,NaN,NaN,NaN
30.0,0.41477431917183505,0.019062969290758736,0.4673467898169129,0.03063772360046729,0.5647178457544058,0.019820504216759325,0.5477464105941141,0.007691547972875996,0.4901662751208191,0.0074058111940952,NaN,NaN,NaN,NaN
30.5,0.4127153592610949,0.019331998100281196,0.46599190550232905,0.03126147631774036,0.5629116531156216,0.019816623612612636,0.5454635093156651,0.007306833898204003,0.4874996190040138,0.007736779973134706,NaN,NaN,NaN,NaN
31.0,0.41134431590430853,0.01941816395131018,0.4637410558605769,0.031117394477670958,0.5613987490348833,0.019647465640596044,0.5433303547812841,0.007011969797739587,0.4839412727770237,0.007487827276684312,NaN,NaN,NaN,NaN
31.5,0.40867690353655906,0.019807067818509834,0.4615433019002072,0.0308262692706592,0.5602395573829216,0.020047410396659644,0.5416912112950605,0.006890531322780261,0.4813784584092268,0.007430482626478069,NaN,NaN,NaN,NaN
32.0,0.4070693133923592,0.020151353849414164,0.4601785013176934,0.03098199134002127,0.5582892822019256,0.020059065442980493,0.5393240885122201,0.007197776984133709,0.47848635303977477,0.007828604750682411,NaN,NaN,NaN,NaN
32.5,0.40487036664885945,0.020028390852624315,0.45817795076809437,0.03180719802631938,0.5569498980602858,0.01972710382778065,0.5367166370006226,0.007313626073874334,0.47507043062517645,0.007823447998185783,NaN,NaN,NaN,NaN
33.0,0.403608720081592,0.01972282799299889,0.4564166462086089,0.032099268698268714,0.5556222843219405,0.020390799393736617,0.5354115890102925,0.007581328774030264,0.47240495931246507,0.008223681862146476,NaN,NaN,NaN,NaN
33.5,0.4013497644941202,0.0201207993865146,0.45521168900224646,0.032569195650093946,0.553363795768613,0.020766567377813395,0.5327140825566918,0.007519088124789298,0.46971404361501246,0.008493395553966457,NaN,NaN,NaN,NaN
34.0,0.3993468118588589,0.02037001416512522,0.45244231240488453,0.03271093402527163,0.5513913198233338,0.020612460080656706,0.5304663917115169,0.007684567818007525,0.46719745778886096,0.007985540787199834,NaN,NaN,NaN,NaN
34.5,0.3971461459537634,0.020188717864440084,0.45076104528980154,0.031929860425353875,0.5498377606125087,0.02086796383092766,0.5288192458391844,0.007805529627649402,0.46484707583447005,0.008140711541348553,NaN,NaN,NaN,NaN
35.0,0.39619176781628773,0.019213726246376968,0.44929647183977045,0.03168190526096855,0.5488033247988003,0.02011034324880283,0.5268689483308551,0.008338715440588519,0.4621331505621157,0.008395539432607787,NaN,NaN,NaN,NaN
35.5,0.3940358834577657,0.019486561177863536,0.44691821616627364,0.03233545591498451,0.5478220833793782,0.0208176035841466,0.524781281376379,0.008831760201936554,0.45886918067548343,0.008298693227168294,NaN,NaN,NaN,NaN
36.0,0.3920314555010824,0.019632607991699243,0.4455814556883907,0.03254339666026277,0.5464928008172343,0.020911851332280754,0.5225838141245417,0.008318828360169337,0.45641987553100005,0.008780199314839015,NaN,NaN,NaN,NaN
36.5,0.38970290090704235,0.020640918158176855,0.44409059578644383,0.03221723962886658,0.544512262896535,0.020920768383964585,0.5207647744412273,0.008416620935732548,0.4538340811248987,0.008579104339606614,NaN,NaN,NaN,NaN
37.0,0.3884274316960904,0.02075375134793766,0.44233487050174247,0.032599787084395336,0.5435150136845467,0.021240879091532484,0.5187491931216115,0.007964556477197567,0.45118333910836805,0.00850531734469119,NaN,NaN,NaN,NaN
37.5,0.3863449346018125,0.020598644083990435,0.44119792739874253,0.032954653234618096,0.5420640050277323,0.020930971155781908,0.5172615051982276,0.008003714556053343,0.44851547937538927,0.008147349636186824,NaN,NaN,NaN,NaN
38.0,0.38466972361221413,0.020238899561694598,0.43985212459438194,0.03305019544541265,0.5406578961562057,0.020715156126934878,0.5156459085138726,0.008528323154273255,0.4459827923723505,0.007999566510663105,NaN,NaN,NaN,NaN
38.5,0.38299822619811097,0.021067086862772484,0.43871297042432567,0.033008627382040336,0.5400899084446223,0.020830117942922895,0.5139209404824033,0.008334104329565679,0.44362764173438307,0.008050898805110063,NaN,NaN,NaN,NaN
39.0,0.3812819467657503,0.020802205750804586,0.437173704405695,0.03327043854971386,0.5386178870719853,0.02064675749001195,0.5118553478856317,0.008270249626512493,0.44062419752729404,0.008011845998367701,NaN,NaN,NaN,NaN
39.5,0.378821514090674,0.020691674628127748,0.4353677015713779,0.03337253376868575,0.5368549485733942,0.020529427875791526,0.5097570955369591,0.007781800420419612,0.43841050151796956,0.00841594405115599,NaN,NaN,NaN,NaN
40.0,0.37784165087616284,0.020641510959430617,0.43340466812593414,0.03329987862229628,0.5359295345363395,0.02044144679612598,0.5083849741208938,0.008390561773058948,0.43581633635849554,0.008376173888957067,NaN,NaN,NaN,NaN
40.5,0.37663795017922863,0.020038256566698588,0.43306612596124444,0.033295084042820396,0.5350232956470629,0.020343834061617334,0.5061149399491927,0.007946673860318347,0.4337823981100923,0.00799156936484414,NaN,NaN,NaN,NaN
41.0,0.3752686143016303,0.01994617078978483,0.4313164491139839,0.0329912517339867,0.5335647904647655,0.020390344081602552,0.5042884816628046,0.007486825633819762,0.43102739739088924,0.008663983831154408,NaN,NaN,NaN,NaN
41.5,0.37320496604981307,0.019692578937009497,0.42999221637744994,0.034253117200004575,0.5326020945574312,0.020332213197557552,0.5024687076555747,0.00726485770046158,0.4286528437614153,0.00868227818854425,NaN,NaN,NaN,NaN
42.0,0.37267936644267696,0.01987520960306435,0.4289367697214478,0.03336859282942076,0.5316131953121757,0.020232884295893615,0.5001689040090922,0.00810874135940861,0.426724257367476,0.008558558779096666,NaN,NaN,NaN,NaN
42.5,0.37115124645628256,0.020093548047750282,0.42758123810326615,0.03322991040838628,0.530270852126309,0.020373129655659735,0.4982700919572875,0.00811410104197377,0.42450946356660096,0.008280243037721811,NaN,NaN,NaN,NaN
43.0,0.36954512039057824,0.020466058045570782,0.42567513995407263,0.03308896722828787,0.5288190778849687,0.019933880815028344,0.4967533695954698,0.007389373198745203,0.4220521184373648,0.008885806968932325,NaN,NaN,NaN,NaN
43.5,0.3680148038866463,0.02061619871066545,0.4249136640523127,0.032619350476860376,0.5280280394229104,0.020320922311170914,0.4952642659137587,0.007332358034023373,0.41987278941850814,0.008457175863836897,NaN,NaN,NaN,NaN
44.0,0.36632364945665813,0.020512880649796075,0.42361897831842904,0.03293196188664076,0.5273293949408897,0.02000721943893365,0.4933206792614562,0.007563429738907392,0.41808064779190357,0.008263945945648853,NaN,NaN,NaN,NaN
44.5,0.36492738057382873,0.01996123805609639,0.42217974382187295,0.03254677188667773,0.5260306860343458,0.02030881628093094,0.4910270429808225,0.007521932779072085,0.41601872098630555,0.008560798427302804,NaN,NaN,NaN,NaN
45.0,0.36309689306613585,0.019539149476060332,0.42140060057204176,0.03268085119685506,0.5246167978602851,0.02086037853367045,0.4891835640189832,0.00807379211908293,0.4139737226624378,0.00914086213425886,NaN,NaN,NaN,NaN
45.5,0.3613779110533514,0.02095038627805667,0.4201623003160492,0.03278194964447617,0.524884102835191,0.02061254697461055,0.4873255336062735,0.00857227914543762,0.41055715083625777,0.008858420620591447,NaN,NaN,NaN,NaN
46.0,0.36078984512309065,0.02170684405349119,0.4187906701840589,0.03240765095326145,0.5227825903532015,0.020628082933026506,0.48556070870291357,0.00866788852835356,0.4086406486182575,0.00885875281903341,NaN,NaN,NaN,NaN
46.5,0.35894318343941295,0.02134472855806281,0.41730443404860884,0.03298915124178305,0.5218814905561219,0.02035169921103922,0.48414639876077886,0.00865104409148123,0.4059370430737,0.008858932684831958,NaN,NaN,NaN,NaN
47.0,0.35716903411875134,0.021298380783229768,0.41645580606057975,0.034014383620225366,0.521293137881886,0.019979355838883682,0.482448305416487,0.008886549347186485,0.4044267649069339,0.009065991638690901,NaN,NaN,NaN,NaN
47.5,0.3562972825807754,0.021817770300847313,0.41544426360615583,0.0338349869786772,0.5196227919750265,0.020602435922429,0.48040989501507114,0.00859395850204818,0.4026499532438439,0.009364033465021654,NaN,NaN,NaN,NaN
48.0,0.3548123365881042,0.021620720330284626,0.41387774590827286,0.033153556162371034,0.5185061012139732,0.0207192141171049,0.478711115570579,0.008788704246578993,0.4009051172475909,0.00887381671387709,NaN,NaN,NaN,NaN
48.5,0.35332762307887405,0.021908535798145213,0.41327214212121577,0.03313161014456077,0.5175627624941106,0.020690044933417653,0.4769147044346232,0.0085347492069751,0.3983366127508085,0.009380071379053525,NaN,NaN,NaN,NaN
49.0,0.3518956606272009,0.022223081391016166,0.4121330250807144,0.03288322800957282,0.516859007513202,0.02078712500950541,0.474789918748558,0.008495884201395125,0.39689695896584065,0.009403448944134293,NaN,NaN,NaN,NaN
49.5,0.3503871948928868,0.02247972519288856,0.4105417381465483,0.03280278473097398,0.5155474927430086,0.02093672195301819,0.47314541732621274,0.008483554397357453,0.3946333323529653,0.009162428865414664,NaN,NaN,NaN,NaN
50.0,0.3492181722395704,0.022854627641282568,0.4091324845617417,0.03312633059115766,0.5143623661993153,0.020694924153392476,0.47142282933419377,0.008212724475154365,0.39258847078050413,0.009491442316791995,NaN,NaN,NaN,NaN
51.0,0.3474841904149803,0.02184666488960489,0.4070224031016358,0.03379853422928028,0.5119805958688413,0.020628894141520998,0.46730717338453837,0.008728654361866105,0.3883261466443928,0.008925469370026477,NaN,NaN,NaN,NaN
52.0,0.34524485923242704,0.02126276167687295,0.4052947032356288,0.033718079936571346,0.5099796680059202,0.02049945414594025,0.4639149602977035,0.008766521179910149,0.38484591245272237,0.009317718356474356,NaN,NaN,NaN,NaN
53.0,0.34200314599823717,0.02206010955623152,0.40406079380252946,0.033606501785142066,0.508066607663998,0.021202454081869146,0.46035731441004896,0.008790358584664862,0.3810814914570858,0.009272380300966995,NaN,NaN,NaN,NaN
54.0,0.33975236527069547,0.022750505171358928,0.4015185161065671,0.03395167006025154,0.5054880828027317,0.020446819137255143,0.4564461881324392,0.008916440354521372,0.3771856322796934,0.009869692118539735,NaN,NaN,NaN,NaN
55.0,0.33801165125156973,0.02258430672617959,0.40027629188473063,0.034615691890150325,0.5037368047865869,0.02125635574258941,0.4536892448338872,0.00916012050388341,0.3744484496070388,0.009300552922871097,NaN,NaN,NaN,NaN
56.0,0.33554777825073756,0.022410390237267253,0.3986604678381349,0.03514400200859043,0.5013723324247104,0.022178722307914324,0.4504509740481651,0.008635237575613571,0.37097577825589134,0.009573155713144384,NaN,NaN,NaN,NaN
57.0,0.3335138794793995,0.023153389097138835,0.3961482412854355,0.034530230455559925,0.49975898688860054,0.021646257974774444,0.44774976891331286,0.008658179321214982,0.36754222100474854,0.009560660284332804,NaN,NaN,NaN,NaN
58.0,0.3302046039976972,0.02351318946452441,0.39427324490120413,0.03445578916279559,0.4977263174771318,0.022242902525255553,0.44478652318672596,0.008132722330044624,0.3641160611426023,0.00992970866959878,NaN,NaN,NaN,NaN
59.0,0.32874600857773345,0.023337776919910097,0.3926335877243992,0.034445322178128866,0.4964779608480844,0.0225202588297343,0.4412558722123435,0.008124931230085305,0.360374520306674,0.009752694217807467,NaN,NaN,NaN,NaN
60.0,0.32720883928563443,0.023737806570081437,0.3917423145308086,0.03470245973558582,0.49439281199303065,0.02285298981916895,0.4384072202189988,0.00797752758380931,0.35711681804984813,0.009227883533267662,NaN,NaN,NaN,NaN
61.0,0.32475093778441505,0.02374012856751544,0.3897979649392515,0.03454836198730973,0.492094130158352,0.02232819929472962,0.435648660234275,0.0072638908958760585,0.3539428875101668,0.00931717400548443,NaN,NaN,NaN,NaN
62.0,0.32275056684780545,0.02405541619695045,0.3867638229226042,0.0338696507733168,0.4909779573477292,0.02242284711918401,0.4330781826844358,0.007728978875760634,0.35082651142678406,0.010049001666250917,NaN,NaN,NaN,NaN
63.0,0.3210819181038348,0.024260274941287567,0.38448842331733113,0.035426278047463206,0.4886210734634651,0.02182536201838318,0.43044095765972984,0.007513795062310956,0.3475736382216707,0.010159679161749383,NaN,NaN,NaN,NaN
64.0,0.31925970844511997,0.02386614036308188,0.3839501846514703,0.035146045807944164,0.4870350809988494,0.02182878632397873,0.42752030714095623,0.008050711137355344,0.34421605006353484,0.010538360312755077,NaN,NaN,NaN,NaN
65.0,0.31644289690435656,0.023306473078547416,0.38267601676887714,0.035753182105158286,0.48497518130806483,0.021755169424476133,0.4249351473335509,0.008481877649777533,0.341825676424208,0.010971062597355464,NaN,NaN,NaN,NaN
66.0,0.3149548457995056,0.023433970668611002,0.3812622416934174,0.0352702172796241,0.482936569041507,0.02230739819269903,0.4219056115953691,0.00895775773665739,0.3386415162008957,0.010261736915405112,NaN,NaN,NaN,NaN
67.0,0.3123114427977249,0.022289680578188927,0.3792101636072654,0.035401120113604835,0.48116581053692054,0.022203145282696225,0.4184011004260131,0.008648751974871385,0.33574570525568026,0.010618980616710452,NaN,NaN,NaN,NaN
68.0,0.3104324863293694,0.022348324740507023,0.37736751959079035,0.03528071126319898,0.4794209988936579,0.022650675408658397,0.41547226689468986,0.009310208323358812,0.33338591899414816,0.010699697811694501,NaN,NaN,NaN,NaN
69.0,0.309606232282052,0.022091054536494913,0.37585262462904306,0.036431810596287584,0.47774679999929504,0.022901530116117758,0.41258795571367496,0.008916530273188807,0.33099430073263636,0.011046250817862122,NaN,NaN,NaN,NaN
70.0,0.3075101308851041,0.023311211231886342,0.37241353719734266,0.03615916034244103,0.47642303428668537,0.023259929021812623,0.41020165390958024,0.00921922640795388,0.32793307267611477,0.011018038984298826,NaN,NaN,NaN,NaN
71.0,0.30422425303013256,0.024412239677733195,0.37185277299726005,0.036595152759426396,0.4749334786780012,0.023013651789830506,0.4073296001093068,0.009037607309690101,0.3245632334687798,0.011149642172135779,NaN,NaN,NaN,NaN
72.0,0.30231736956038024,0.02462798003539389,0.3692184632983727,0.0360216296958827,0.47232352549057566,0.02305349468892045,0.4046928364015425,0.009117893959764058,0.3216814534161762,0.011247605942745206,NaN,NaN,NaN,NaN
73.0,0.300953813944424,0.02535196453281449,0.36828114240959486,0.03614459452491335,0.4710992932507601,0.02363529828799722,0.40227498606126266,0.008983811758568543,0.3195080178475082,0.011837952603406575,NaN,NaN,NaN,NaN
74.0,0.2988976953845456,0.026265697293231926,0.366248065066151,0.03608657473434781,0.46962817928903566,0.02234563326907652,0.3996556291897867,0.008735802457975122,0.3170451407621784,0.01150907416605867,NaN,NaN,NaN,NaN
75.0,0.2975278454373234,0.025369991721365014,0.36467066040835816,0.03657840138303959,0.4680018272176777,0.021683232730093357,0.39656275567967475,0.009102658007919649,0.3144652892340997,0.011306941202876127,NaN,NaN,NaN,NaN
76.0,0.2962457623400839,0.024804887793918203,0.3643853644158736,0.03623320620821036,0.466601569755947,0.021702203148638972,0.39375126196913757,0.009569440844046715,0.3119481602612362,0.011202224606633181,NaN,NaN,NaN,NaN
77.0,0.2944722924969625,0.024746592486475597,0.36238201188656377,0.03566892272244577,0.46473279209649593,0.0213520598497594,0.3918432220433789,0.009274266036419293,0.3103066761298804,0.011615425945515267,NaN,NaN,NaN,NaN
78.0,0.2924759187299359,0.025761886861952604,0.36006967860994543,0.036236849475818206,0.46303442150398527,0.02174613697716653,0.38881031257643506,0.008923791932625562,0.30748336344998367,0.012071602675735638,NaN,NaN,NaN,NaN
79.0,0.2904216388921804,0.025845009960865434,0.35879545528201506,0.03711922069046017,0.460776138161366,0.022111632012304493,0.38663399728217823,0.008700909495152325,0.3054001332084116,0.011895600833035423,NaN,NaN,NaN,NaN
80.0,0.28848763617210793,0.025905849959142035,0.3577884323377306,0.036929154193203584,0.45918121227816544,0.02127844751461616,0.38400133847795287,0.008424040115861953,0.3030252594308866,0.011694054339487692,NaN,NaN,NaN,NaN
81.0,0.2877389151178324,0.025903401203088042,0.35568533044463024,0.03622299688942403,0.4577426131591187,0.02209900029494085,0.38146398368394774,0.008319585529725533,0.30119536384025936,0.011882410414786854,NaN,NaN,NaN,NaN
82.0,0.28593853232418615,0.02511974005661397,0.353914601813176,0.03633956433966658,0.45569245841498757,0.02242346834607253,0.3792825540032256,0.00922742921243238,0.29862223925530246,0.012311775240909498,NaN,NaN,NaN,NaN
83.0,0.28420847910406266,0.025466204054274397,0.35305598071200583,0.037699177396825975,0.4538350769428064,0.022465798248563765,0.37711340589628356,0.009879377079504814,0.2965920944183592,0.012431045334016292,NaN,NaN,NaN,NaN
84.0,0.2830377499306712,0.025112333560589898,0.35103102567578776,0.036917356392535426,0.4526065658099315,0.022329239539507828,0.37419848548263834,0.009887690387090657,0.2945494696220089,0.011751676266351464,NaN,NaN,NaN,NaN
85.0,0.28192886876601037,0.025524088697354126,0.3506241955777985,0.0367601731843332,0.451104615771892,0.021750039026854392,0.3725381564980937,0.010206077758879812,0.29233040540223587,0.012280309393806747,NaN,NaN,NaN,NaN
86.0,0.2807987256375362,0.025847080523083026,0.348946267155174,0.037419905135396433,0.4499697878207349,0.02244964202389936,0.3699821274881024,0.00945645849259099,0.28995498956002574,0.01199544192606912,NaN,NaN,NaN,NaN
87.0,0.2783807265587939,0.025300865158817413,0.3480141842472372,0.03822317131469783,0.4478386032497842,0.0224266417791486,0.36740207408295256,0.009553093409748201,0.2879786559435636,0.01186598552194686,NaN,NaN,NaN,NaN
88.0,0.27800976864292154,0.024298111964135317,0.346980788225471,0.03790842337823551,0.4462176726022067,0.022435747114767642,0.3655109878643274,0.009448397735042528,0.2861695270777436,0.011320152895433519,NaN,NaN,NaN,NaN
89.0,0.27677530147013213,0.026471630317519625,0.34511714203402877,0.03786302213751243,0.4451182082089029,0.02235574818491157,0.3630268766586407,0.00971024928317476,0.28383096528205665,0.011176416152217277,NaN,NaN,NaN,NaN
90.0,0.2751768599799779,0.026145842212382885,0.343866346008233,0.03803805696993704,0.4430883335986458,0.02240683855049372,0.361479056254897,0.009929415939930533,0.28168016299304927,0.01155242240387662,NaN,NaN,NaN,NaN
91.0,0.2739584700071662,0.02614767478710844,0.3428892368355882,0.03796121344171117,0.441649914440284,0.021737057203417693,0.3593644384473822,0.008796477910866967,0.2798158316934023,0.011209679113093675,NaN,NaN,NaN,NaN
92.0,0.27194485469731733,0.0256169008622653,0.34194526783297696,0.03852898334175897,0.4411224220017994,0.02169631853892311,0.35682939611264947,0.009131952232940036,0.27889309422419367,0.011268993026945928,NaN,NaN,NaN,NaN
93.0,0.2703481112050441,0.025763882659650066,0.3406340625201275,0.03788358636954948,0.4389781794178843,0.021929731988178422,0.35461828802053547,0.009477648001012846,0.2768498766882453,0.011563455581316188,NaN,NaN,NaN,NaN
94.0,0.2696075958856551,0.025677240799119264,0.3396828493542071,0.037188353230950835,0.4380577960195797,0.02245657962308959,0.35309963689513607,0.009877960060558749,0.2757564713833146,0.011534805114308232,NaN,NaN,NaN,NaN
