t,tau_T=0.1 C_vv(t),tau_T=0.1 stdv C_vv(t),tau_T=1.0 C_vv(t),tau_T=1.0 stdv C_vv(t),tau_T=2.0 C_vv(t),tau_T=2.0 stdv C_vv(t),tau_T=5.0 C_vv(t),tau_T=5.0 stdv C_vv(t),tau_T=10.0 C_vv(t),tau_T=10.0 stdv C_vv(t),tau_T=20.0 C_vv(t),tau_T=20.0 stdv C_vv(t),tau_T=50.0 C_vv(t),tau_T=50.0 stdv C_vv(t),tau_T=100.0 C_vv(t),tau_T=100.0 stdv C_vv(t),tau_T=500.0 C_vv(t),tau_T=500.0 stdv C_vv(t),tau_T=1000.0 C_vv(t),tau_T=1000.0 stdv C_vv(t)
15.5,0.0013364363691175402,0.002149932955036397,-0.003402842002294684,0.0019689091903017123,-0.004985466519639333,0.003801868368117516,-0.012899258634787738,0.0028950141010057506,-0.020335269766549518,0.002372324898131677,-0.017669004443515643,0.00239768753958039,-0.002522903113288483,0.002401911845919486,0.015461285405821461,0.0039210872107890374,0.07968942586808976,0.0030330712116639945,0.1221853304584419,0.002657829492498369
16.0,-4.7873113889306335e-6,0.004013059340232782,-0.002246069602363585,0.0026838989600740425,-0.004244168823691026,0.0032572958074859404,-0.011886688653014522,0.0027008183927546424,-0.019003693273115872,0.0019578867611672107,-0.018230395742893125,0.0025460096163594233,-0.004214478326659544,0.003683322895784786,0.01328071424065803,0.0033430998401704545,0.07345804334517822,0.0038277471455557804,0.11527799579240645,0.003299711688729222
16.5,0.00012780680742130348,0.00258549150987261,-0.0021952890900279486,0.002751663886574217,-0.003814799099758059,0.0035596119550013313,-0.01071592013369031,0.002703254400660327,-0.01941171749628488,0.004311918076160729,-0.018504279170560092,0.001388933138796231,-0.00442013174558711,0.0027961026417304955,0.012196491583655452,0.0030125003107308386,0.07327298650377656,0.0025119831708232923,0.11527806987392171,0.002448887488674706
17.0,-0.0006315546968306804,0.002782577465266526,-0.001801719548141996,0.00357077871850407,-0.003221488831318548,0.002765760848524481,-0.009158395690560876,0.0017949284434317073,-0.01848472837159682,0.0032083302831676652,-0.017703325525927006,0.002333556776062913,-0.0064811165304702245,0.0027805000815618653,0.009520188249526142,0.003348641127148956,0.06439936400032638,0.001973398085695115,0.10546623299465503,0.003772055221007074
17.5,0.0009647798716444798,0.0025663018263550313,-0.0019765904790610914,0.0033552074234058046,-0.0038646419969524796,0.0012474631133488788,-0.009066076747345997,0.0028278422180454104,-0.01724159664867433,0.003370731091781894,-0.017578922151362943,0.002789433808442784,-0.007672698196716688,0.0022512261479858526,0.008331092324624334,0.001900906544136654,0.06058898874408356,0.0017470140913586206,0.10085633732108583,0.003577851301027681
18.0,-0.0008573060413449079,0.0029132536292171963,-0.0014020298383636812,0.001619716377795984,-0.002500812560236953,0.002743475901267474,-0.008364903499202173,0.0024568638039937935,-0.015255238227390278,0.0026656553464409847,-0.016696237146671965,0.00245684028940209,-0.007069009316322651,0.0024217833778819625,0.005582848079028555,0.0024269164473513646,0.05532000174124332,0.0022650602848461572,0.09586984130040557,0.0031939795173801682
18.5,-0.0013196761558390945,0.0018076098689914983,-0.001437228175532021,0.0029371925531049615,-0.0017430399495797545,0.0025808359980359296,-0.008161548684760413,0.002641233923804451,-0.014766675995823547,0.002286831644157315,-0.016575046826752215,0.002348548532117706,-0.007978196184854182,0.0019964372844003464,0.005150600767305575,0.003303453783387195,0.052210567553815444,0.0018502788800291215,0.09291473201690825,0.003735797623337703
19.0,-0.00041533968089859546,0.002050256801324008,-0.002458875389601444,0.0022563908409610044,-0.0011091863879018793,0.0024286691226745247,-0.006388849576395875,0.002427465610811083,-0.012494304608953915,0.0023137245409631446,-0.0159645949611812,0.0023252743063616743,-0.007022100593007802,0.0031330755043607406,0.0043990425736167285,0.0028222336128962953,0.04865511286190558,0.002424171828126387,0.08939915301980185,0.0028164657710768176
19.5,-0.0006458410887605029,0.003207975065469247,-0.0009655918302670721,0.0020797460519605235,-0.0017535473566827307,0.003046818919833364,-0.006717630030316326,0.0026061489624201496,-0.01294533232703908,0.0013499663443187766,-0.01469467191525408,0.0013255844628771711,-0.008425752748437855,0.002809583680055582,0.003644019881453189,0.0019813162786780887,0.045437190458148896,0.0024882597656533177,0.08538024774274482,0.003345519680811896
20.0,-0.00015590112531862962,0.003820044432455555,0.00044123358688165706,0.0019264446722814029,-0.002472582254404692,0.0017505666667493771,-0.005960645397271399,0.002222589359717621,-0.012138204158322322,0.0021351315101420967,-0.014833126664440739,0.0016821677082576353,-0.008346173725432511,0.002976287254021497,0.0018340621770097502,0.000977173990537943,0.04236636919801893,0.002468321238639794,0.08237101049763171,0.0031119781123515582
20.5,0.0005950683591341879,0.0019093587934991695,-0.00028698598831092487,0.003564756371062897,-0.0024134097598008165,0.0020778683243239814,-0.0058014249471706626,0.001963901106377098,-0.011884578744871512,0.0019283407256501517,-0.015085261989955035,0.0025358049814597733,-0.00935787172224817,0.00384941876367368,0.0018608709626032878,0.001386128056287731,0.03929281639768346,0.0028405551200223478,0.07852080443119888,0.003770520143765982
21.0,-0.00026941924245175135,0.0023608190948399316,-0.0007816907906120048,0.004142811368749364,-0.002738654791122835,0.0014448426528302014,-0.004620151029621551,0.0033466050436089132,-0.010976140270486712,0.001992277565431685,-0.013920722068865861,0.001963740462941905,-0.009402693591227905,0.0029848812557743344,0.0008044711261712356,0.0015158410464692221,0.03721307244266785,0.003086315128860665,0.0769426159253003,0.004423611582794642
21.5,0.00042754357535179643,0.002977035625911247,0.000600207218250664,0.0021372857762936436,-0.0020055688290633697,0.0029014630363218903,-0.005349759508443521,0.00216847377582214,-0.010029824747377325,0.0020009063903897633,-0.013977542160580277,0.002306593291600491,-0.009422788235420712,0.0028389195284237645,0.0008977721519545234,0.0020119039802056478,0.034145948445747254,0.0032303285514997198,0.07261486852230437,0.005629876880427427
22.0,-0.0003446691425175983,0.0028763575284615436,0.00033146276108763425,0.002922387615135133,-0.0022996218057578467,0.002849938845252282,-0.003791590775039982,0.001396715832193486,-0.008750015338488987,0.0021646664069093816,-0.012970502731722967,0.002122082826841081,-0.009758436186235285,0.0015797659560466417,-0.0005814441032200312,0.0020578974924457447,0.03446414290319012,0.00317365731498612,0.07377838718687188,0.004280764526907529
22.5,-0.0008847636051447023,0.002495033118459569,-0.0009376978214435405,0.001862577900854545,-0.00187694559277415,0.0026955314389492204,-0.0033112111541374173,0.0022990938207544265,-0.009066617982595919,0.0024057815163141304,-0.012317822637756824,0.001957298438347818,-0.010363438070636465,0.001261560739044925,-0.001081448856916366,0.002404744121025332,0.028706966704269976,0.003151279972031393,0.06764820577244718,0.0041913279711705284
23.0,-0.00025669860315214273,0.0028444770470391783,-0.001127431727046642,0.002216902048357435,-0.0023015108604851117,0.002482253577630627,-0.0028050117027824135,0.002986099983145217,-0.007495790133392165,0.0015630905673703014,-0.01255514027378472,0.002347845385630003,-0.009630744300808776,0.0024674547084098945,-0.001758524244934833,0.0024777778083024875,0.02729621487581204,0.004219647568760926,0.06623659049786909,0.0041984947226038904
23.5,-0.0002862631842320086,0.0024742677074178774,-0.002055669993161442,0.0020429484785647973,-0.0020558313586887264,0.002020479396533683,-0.0021022933296651757,0.0016729423553992942,-0.007963756370928601,0.0022748451298730344,-0.013075589427070747,0.0013511766954729162,-0.009136431703730467,0.003561859098396153,-0.0023074053736170798,0.0025137165966992304,0.024476746379514563,0.0037058470417438484,0.06197089801217141,0.004138089773234522
24.0,-0.0007811406043685223,0.003416898050638242,-0.0008220300294702395,0.0030900948741204807,-0.001329640007552339,0.002693265354109031,-0.002372276312536236,0.002025261039837572,-0.008378296590246926,0.0027684688533003337,-0.012939247735191525,0.0011734089130306634,-0.009487512569122083,0.0023427705790895785,-0.0019454190978804658,0.0023228467045926463,0.023449976570682127,0.00364636136116785,0.060429663367408994,0.003850354319430865
24.5,0.001150519719226473,0.0022531839654531057,-0.00019644437692469774,0.0037601800620050262,-0.0006389331263725593,0.003190942592953756,-0.0034957364290629156,0.002073652517194388,-0.007687654836449828,0.0025494642654435703,-0.01188260980467659,0.0018188002351128005,-0.00880580075325763,0.0021431623325070988,-0.0021230125624677573,0.0024007903297965033,0.021435188731845113,0.00409804999648075,0.05793644021918841,0.003864731282069686
25.0,-5.8275268172826644e-5,0.0031319465360882368,-0.00034432847249927286,0.0025788283227014814,0.0001191402535261348,0.0013925014473790199,-0.0032098534751756557,0.002509013276576535,-0.0076691428935258335,0.002555278686867715,-0.011116468868000088,0.0022743973201030513,-0.008080759906267113,0.002460628826922885,-0.00166055387092739,0.002098797701105491,0.01975209663312435,0.003550110648408954,0.056230934997571924,0.004362529561908179
25.5,-0.0005425442927209422,0.0020368666284568335,2.8373953968229394e-5,0.0028204930449823406,-0.001252951615536193,0.0022448976614542547,-0.0026696155781042764,0.0026861304093026466,-0.005672628105321496,0.0027922854788618424,-0.010841926063683812,0.001829502433656724,-0.008756375765036947,0.0031180575729863884,-0.0024792874355028145,0.0020152749055282887,0.018024731768553872,0.004089161643647206,0.05479519801322193,0.004107776675575488
26.0,0.001200163741147072,0.0017364950255003347,-0.0011348102066257749,0.0018745944366463953,-0.0012379897800061817,0.0018174873182080122,-0.004136916765591239,0.00303931046374183,-0.005641016277160784,0.0024150757822898666,-0.011029893377869977,0.0022841114636047003,-0.008280382877714825,0.0034779526400016097,-0.0030119562379373735,0.0022795608957344154,0.01565693435828653,0.003635899670507484,0.052590245866145316,0.003842003020850003
26.5,-0.001011922235705316,0.0026124220722672374,0.0010916965802373882,0.0031433320372969095,0.0006077365603403815,0.0023275697354398495,-0.0024012321270184935,0.003520028709228026,-0.004447926191160111,0.0026682110874824906,-0.01001495149737496,0.0023386019086790843,-0.008978301571867183,0.0025129253091463423,-0.0033031192862560516,0.0028720622880884323,0.014796417792160885,0.0034617576246174678,0.05152957008597464,0.002516560245581493
27.0,2.0597880861862875e-5,0.0021242259739981837,-0.0011105212139599508,0.0023051293343700394,0.000494232398983047,0.0024217937377582865,-0.0018537735277605063,0.002911776218375424,-0.004390816109973916,0.0023637139116381607,-0.008801528870972764,0.0031221723281913607,-0.008710036394589454,0.0026809361665715613,-0.004346597035716408,0.0032753896767375047,0.013374003035186868,0.0025897832364407927,0.04960769469490508,0.0029561526586241527
27.5,-0.00038581649138825906,0.0016402726688345645,-0.0006251378063785943,0.001976862262413207,-0.00015682024407001708,0.002731424964664077,-0.0014728024175339784,0.002089604830862959,-0.004239876474952418,0.0019628142174037567,-0.008151064068233406,0.0020981908152810104,-0.008400612313120667,0.002358509277673105,-0.0038060950612398307,0.0021973808324158286,0.014985326556448774,0.0032111141904446984,0.050984295515605925,0.0014864053870245772
28.0,0.001714468967089895,0.00325609895727922,-0.002525883249314555,0.002443524854996417,-0.0020915611578677597,0.002994489796526307,-0.0010753592723064176,0.0020393130550244326,-0.0024631535111991746,0.0020765910766599575,-0.008660038992867094,0.0019336132418747952,-0.00847436145393788,0.001170446714620456,-0.0038339297832232252,0.001999234240969086,0.0113294427027062,0.0030077560592742052,0.046298899342237396,0.0027352168529640834
28.5,-0.0006234372264474463,0.001676797584031237,-0.0025689152138034656,0.0023092490267752437,-0.0020147157340482218,0.0032161432291720484,-0.0006712166638643,0.0008807458705672685,-0.00282769882772827,0.0029922370431144734,-0.008588217680080968,0.00250245187933716,-0.008691148748601857,0.001533409861620538,-0.004635725076521104,0.0019866437120013925,0.011269060578066465,0.004015141815909685,0.04489478881388661,0.0028991228991705285
29.0,-0.0008628701397108997,0.0025730258235214533,-0.001243218982899418,0.002295695601676007,-0.001695367028579337,0.0016018953710063323,-0.0006025832070254528,0.0021854701648934085,-0.0020417806506015,0.0029491570572943884,-0.009191348638500381,0.002491268759208829,-0.008142871838691315,0.0026113992048214375,-0.005747563187921295,0.0017112890548521419,0.010323603256356947,0.0034306005126812935,0.04333191678946157,0.002843738323555031
29.5,-0.0011238946720508504,0.0013410252759844935,-9.875846670357474e-5,0.002925524675048506,-0.0007295467978553689,0.0022263726142750834,-0.0006490425154692843,0.002314922627765682,-0.0016666613981436429,0.0024699225743208117,-0.008584950529631067,0.0023280283409354715,-0.008481544280645353,0.0026082475203545205,-0.005086437354635674,0.0024779922278003936,0.009711206186536713,0.0029996148707800807,0.04305756430801072,0.0025430582535725817
30.0,-0.00043563305918452614,0.0026857871174940776,3.10984548522796e-5,0.0023845908775935614,-0.0009574602891268002,0.002035269958790677,-0.001671914922294461,0.0027359019889729047,-0.0005616587215339379,0.002783577484667042,-0.008388316093678228,0.002342986114564397,-0.0087986117800683,0.0018855011314151628,-0.006141152623159906,0.0018803207237521981,0.009542705053727145,0.00272283850914597,0.040879256271888556,0.0018859888936013265
30.5,0.00038959925059908664,0.0021706618902897303,-0.0005903045732755215,0.002086373129580473,-0.0016209811921448006,0.002948685392997979,-0.0009685502136612442,0.001953992677975034,-0.0009016377476651842,0.0031168870973692386,-0.007208740972135679,0.002605861149975094,-0.008964836877063526,0.0030915080220942554,-0.006905426306585593,0.001977289196133862,0.00859760173210106,0.0024846989610443986,0.040448218393500095,0.0019221458225525088
31.0,0.0013023126747322908,0.0026870996346697353,0.00019925437197575098,0.0028567217325457164,-0.0007930454482463854,0.0030584238794988,-0.001051522748523758,0.0027543873986717697,-0.0003739018724672781,0.001996807636932879,-0.006825407684302212,0.0028909311125316166,-0.00837513815821703,0.0022317730815055287,-0.006587880878256253,0.002211770827573186,0.008530730824498836,0.002445399056232454,0.03863124855017171,0.0025888351458623277
31.5,-0.0015360255356147159,0.002610930605047715,-0.0006527313127773135,0.0024795738516328147,-0.0011751440918345859,0.002366306489223426,-0.0010976901009183333,0.0020720650990510674,0.0006385134417630845,0.002550147764233846,-0.006734804520439905,0.0032874447439013178,-0.008242376560106818,0.002660469460701492,-0.005957364648114401,0.001220845895463769,0.0070344149075790285,0.0023982533059340476,0.03765066490336376,0.0028125703054543132
32.0,-0.00021181180384658273,0.0022702844602725315,-0.0004792966559948302,0.0030581841097944984,-0.0012991994050736782,0.00218490046883688,-0.0001129207183316594,0.0026504951825346316,0.0001277970176080988,0.0026471982423305136,-0.006245864952713679,0.0025730997877352105,-0.00819288033729854,0.0013125467374781737,-0.005891614064641937,0.0014473620649284725,0.0069811919424367045,0.0025661653726509726,0.03663321418751481,0.002323503343017866
32.5,-0.0004011895159704953,0.002513517000076956,-0.0013084272075197167,0.0025781506321072146,-0.0012145080880142088,0.0022663523977903654,0.0012995807315852956,0.003422314407309162,-0.00014790493058248553,0.001960218480780728,-0.005936854812753017,0.002321164369163035,-0.008469669630231633,0.001930011426962123,-0.006348992013178567,0.0019235305341140244,0.005501117660571972,0.0022520954479299574,0.03569319832127056,0.0023398112662461478
33.0,-0.0005455314839505982,0.003822407394626165,-0.0008660957317094174,0.001991623243679204,0.00030539893381194614,0.002337159904235838,0.00029683389129159026,0.002614050050564897,-0.00015488201449853333,0.0021855294381822217,-0.005128317860595227,0.0022419931917874833,-0.008505646175655355,0.001959422471653615,-0.005719043291489669,0.0025888646908966252,0.00798210587579402,0.0030294150751419436,0.03694025435179045,0.002727412010448689
33.5,-7.022074131355757e-5,0.0017634952090601484,-0.0008007800601223242,0.003262795203450493,-0.0007373829021100219,0.0043075646068181,8.054873587237897e-5,0.0029736904356947548,-0.0006125285466766205,0.002255792376904154,-0.004540551755547127,0.002324952434899291,-0.007699847789616043,0.0022613943186058595,-0.0062509103435347555,0.0018582328693541254,0.005652526424397369,0.0022747553922155264,0.03309590785259856,0.003127349375519228
34.0,-0.00018608407741967304,0.0022228783158494553,-0.0002793235544241822,0.003321606904573662,-0.0005328945059073812,0.0018482859306225988,0.00014205702758954367,0.0030035261728223977,-0.0010301623031950015,0.0014464422905993942,-0.006138462545840375,0.0021066080693052463,-0.0063226160798618035,0.0016029163745916253,-0.006823162013851195,0.001966620673120731,0.004722572140008986,0.0022533797457326803,0.03241842244585945,0.002897918936994006
34.5,-0.0003539261846630359,0.002848997666840171,-0.0003414935115773485,0.0034442714341644215,0.00032514645567020405,0.0008060856977385682,0.0006596058925119568,0.00209959655452445,-0.0016890258821020648,0.0026269862641278502,-0.005155180847577554,0.0030028881017872618,-0.00660336414190936,0.002026255535321374,-0.006868585222782561,0.0027287160647148706,0.005011450499600703,0.0024601226001931507,0.03075535230002028,0.002797243844889322
35.0,-0.0005076696264950423,0.0032086658410502107,-0.002261851229139445,0.002967180130769095,-0.0014915677836777829,0.0017524340120627917,0.0008077380045711366,0.0015057695263291484,-0.0005759340694047793,0.0019453979644771869,-0.0051911541955723065,0.0032188972158582133,-0.007189620779643861,0.002455637508153605,-0.006332100951088133,0.0020036541683894926,0.004229017029624449,0.0026313918185329813,0.030039986357572372,0.0022949677489319895
35.5,-0.0009860388368323702,0.0028643238558886145,-0.0018202147504631863,0.0033428946251693337,-0.0008865129190091334,0.0028001994026783197,-0.00019636562044150112,0.0022896901451412285,5.285470439131065e-6,0.0018009547035710833,-0.004408863326990829,0.0028455728860381792,-0.006469789366851408,0.0023435241166657544,-0.0056412316648576395,0.0021505743149747973,0.00406468499268592,0.0029412827871836034,0.028925056384759118,0.0023531984405534188
36.0,-0.00024406836804079365,0.002350413406420891,-0.0011666077606812173,0.003091571105478055,0.0001002685413083363,0.0022555477716901034,-0.00024261852091413144,0.0019579383268061193,-0.0006831992619203781,0.0024223589373189806,-0.004845355802195395,0.0023494267079754816,-0.005807179094550301,0.002863054010910194,-0.005602400985283746,0.0029666441649074562,0.003479496388501451,0.0025302070823947126,0.029389392875783328,0.0027064894672158353
36.5,0.0004593031190965118,0.0019065188031919921,-0.0005752099441680896,0.0019550031681423974,-0.0004576045416849389,0.002550471901052424,-0.0007273183496981254,0.0021740495337886838,-0.00045401558642652973,0.0032721614474491563,-0.005003295904541708,0.002415763341638918,-0.005600051471609047,0.0015324909738495256,-0.006070504002942297,0.002037582442093855,0.0034465030952306693,0.002420373834562001,0.02852547689277281,0.0030095938233283756
37.0,9.938103424475967e-5,0.0029839674463228143,-0.00045867480092230716,0.0022452120477217514,-0.001080178088616648,0.003151476322199946,-0.00028490396870144705,0.003341537616522114,-0.0011497195220158422,0.0032984964887245337,-0.004758831262285991,0.00305863717033613,-0.005486175755815883,0.002219406226923161,-0.00540783393003537,0.0020789462683707977,0.0021829004470194624,0.0023343232583625416,0.02747465595664734,0.0025368697430403937
37.5,-0.0005634875288713203,0.0023049127914150764,0.001412065626027828,0.003543775386120188,-0.00047181695017240496,0.0024721969010228673,-0.0005144476056018995,0.0019472756117283783,-0.0002044637039302015,0.001742192267965168,-0.0029674929503081043,0.003291404435452209,-0.005973891019046601,0.0021389926200072744,-0.004708417197166633,0.0018430799156027226,0.0027962773279049556,0.0021476203052763145,0.027362123366202428,0.002730552820186519
38.0,0.0015587895208530103,0.002667056586006318,0.0007761350133340499,0.0032257602631703417,-0.00024437924655849294,0.0033786544160013927,-0.0001973432231798225,0.0021853426458330787,-0.0008928184634909181,0.0019071321234381256,-0.0036079424510273594,0.002170264208373867,-0.006588333288728228,0.0018768302175566592,-0.004393352234683114,0.0022185496449897723,0.00265514606437496,0.0017228143377134926,0.025902784230694663,0.0026491631265990307
38.5,0.0003991927627775743,0.002588152684619906,0.0010502967224531197,0.0025942785447259347,-0.0013863815158549008,0.002598701340710223,-0.0008015419755360187,0.0009669225159762508,-0.0008273779045480344,0.0029106911338591776,-0.0025344974440020796,0.003877100146128965,-0.005522025404983605,0.0010227262990155223,-0.004272045377522136,0.002865754974073094,0.0042112167883293205,0.002123133320283905,0.027636495005703234,0.0016337855461237706
39.0,-9.341165421454762e-6,0.001825785745934511,-0.0009909152263426909,0.003225740806245808,-0.0011138161290414974,0.002182829250263479,-0.0014744894768401319,0.0013698277019126666,-0.000846217480765492,0.0022991193544080342,-0.002662360625834867,0.0034579803581103893,-0.005988936981149579,0.0021087045175231483,-0.004900923698021793,0.0030112698571753155,0.0022802633071571103,0.0017607673579606014,0.02475726258490777,0.002333816380222359
39.5,0.0005573593380778101,0.004215794655432675,-0.0014382177096668933,0.0025680191084748298,-0.0014553316705623975,0.003815211724905851,-0.0009477447558137505,0.002313844353946876,-0.0015912754966602798,0.0034594537271697865,-0.002948579877709847,0.002618920226233818,-0.005372015254196234,0.002766832816980911,-0.00521402885570428,0.003542332387774077,0.001092847771000689,0.0017434685101830063,0.023650893700831486,0.003066594391087116
40.0,0.00019462472993795644,0.002054091368213498,-0.0009089654923182412,0.002566254968510315,-0.0005050059031067577,0.003131407744346115,-0.0017407048679663304,0.0024436157453733955,-0.0005539877490492843,0.004357392700640317,-0.0022077452507534377,0.002773556341291035,-0.0035831591881835185,0.0018458481845796111,-0.004992950471376679,0.004575879472520224,0.0012260627761515863,0.0020029371683179314,0.02303674161965603,0.002669422675588521
40.5,0.0011893470730382125,0.0023076368912635344,-0.0004334556915550817,0.0020980235424578305,-0.0003526204605483913,0.002708430959398701,-0.0011968279374686749,0.002429082892164237,-0.0002534467223060175,0.0034444787375967024,-0.0017551940753764508,0.001981071601104042,-0.004584341833068754,0.002062478066050627,-0.004042966354038108,0.004499557440360482,0.0012341668968144648,0.002179938643351262,0.02285747385750429,0.003769293593133544
41.0,-7.83665345909484e-5,0.002226976255664981,-0.0005256485518689237,0.0015490087025396252,-0.0009722288515462479,0.003012460579387418,-0.00030222858529826627,0.002900637409113284,-0.0003519799744183088,0.0038925321144155298,-0.0013217494273880354,0.002139893441996022,-0.004704564896127443,0.0012361572187823897,-0.005202008527430782,0.0028011995821569735,0.0015568024115581612,0.0024176553335929587,0.022254819587828663,0.0034137092943466486
41.5,-0.00016593964325152332,0.0021044938351220542,-0.0006671413279430821,0.002084389827341941,-0.00020675584204775952,0.0032714827670051088,-0.0008818270473675935,0.0014667156546053451,-0.0008098628371983483,0.0028717227162166022,-0.0019621625581473416,0.0011295247074050326,-0.004212678034953738,0.0017774330841003082,-0.004658531575850562,0.0029960525530435844,0.0015828654901365613,0.001896257450489064,0.021995796456089654,0.0025095634742690848
42.0,8.977589736809083e-5,0.0030655820167674653,-0.0009377468449664331,0.002916031731497342,4.980781986590418e-5,0.001710858773395877,0.0002995532270852779,0.0020450377091886024,-0.0004016355808225995,0.0024525880344347653,-0.0026930535911479352,0.0017727784409181135,-0.005557313788769386,0.0012240150389892961,-0.0053185320579535005,0.0018426626616274563,0.0011922029011849286,0.001929529543996823,0.021306498847443598,0.002573637307356178
42.5,0.00029820465811049356,0.0029139924897810562,-0.0019997994934693383,0.0044742585086200055,-0.00012954822366233247,0.0025739897546558773,0.00045082476123746944,0.002162665528720702,-0.0007338911876384033,0.003126693623009774,-0.0017361864226374093,0.002471412252245639,-0.00602161954591708,0.0026793699548968665,-0.0037200675696340366,0.0029868336323314645,-2.381834828083483e-5,0.0021871978375568903,0.02086693360520352,0.002212920175963226
43.0,-0.0011009579854540698,0.003776044876719897,0.00010201986128380238,0.0028315839117628028,0.0003534721925876801,0.0024643045954712063,0.00020107462453381966,0.003957492516705989,-0.0007211065803020725,0.002954461200535034,-0.001282525675366375,0.0018613153497370784,-0.006119380595950142,0.0023013508483460702,-0.004413760945254197,0.0032222940184698304,0.0002949124067366147,0.003023547602806972,0.021158669740799774,0.002778625837276618
43.5,0.0007579058657458496,0.0018350026238399722,-0.0008152701921332404,0.0018903149892129975,-0.0005925719483269248,0.002912432809156817,-0.000635316334161559,0.003049166144150018,-0.0009275836284810629,0.0023269241623241287,-0.0013734808182601361,0.0021147002176568922,-0.004810041788863964,0.003248656132173071,-0.004654197262121594,0.0027418145336970444,0.0004088509098566992,0.002700060793222162,0.02039077798810022,0.0026641875692191594
44.0,0.00029279365237989946,0.003280952937677261,0.0012050849011115256,0.0029145780675162306,0.0008357700937685374,0.0022542430736187543,-0.0012459401200361298,0.0035412436059678214,-0.00038975246341881997,0.002061837041571107,-0.0008854643255507447,0.0020838691643769195,-0.00459131435677199,0.0021084516724256624,-0.0038637649762109007,0.003040581637139684,0.0012928870161620382,0.003362777830475818,0.021206260023364017,0.0020168387449961828
44.5,0.0006076330759665703,0.002144098679574308,0.00032363569453632934,0.002755669371015774,-0.00040975700615952863,0.0018377301408638446,-1.2737448404000813e-5,0.003228227483530585,-0.0006064391470444097,0.0020609006399694802,-0.0012173057947437822,0.0029466247623642235,-0.004343836666111227,0.0016482667367506798,-0.005287791430079019,0.002639217597170673,-0.0003725672811685232,0.0030910486369701853,0.018963494002099245,0.002426935460451514
45.0,3.750836642242785e-5,0.0020346328163679205,0.0012949232217574617,0.0026902904016500506,-0.000630982455538071,0.0024232552121454267,0.0005895613808942912,0.002409060701761748,-0.0008909669735519876,0.0016896249419200394,-0.00131145829063187,0.0023045620450061,-0.004012556958095419,0.0017366668976180448,-0.005464296176714421,0.003724745846451725,-0.0002500454470569272,0.00329234813740852,0.018499073314464754,0.0024372009276943545
45.5,-0.0010176475239784852,0.0022982131534767577,-7.665567750813006e-5,0.003504880499331636,-0.0016326160970481771,0.0022233854524469185,0.0004939242722121128,0.003476914937995306,-0.0001997628775417819,0.0012739038750321091,-0.0020341943291589623,0.0024516336842605266,-0.0035583345255961255,0.00190580748224705,-0.004897583540342533,0.0032362306630732457,-0.0004496869285114615,0.0032034135261593297,0.018392729204849235,0.00272267577609249
46.0,0.00018973117277061845,0.002813997893046388,-0.0003782418634828492,0.0021030705615148605,-0.002280290588662476,0.0022704861495514103,-0.0001725365374376792,0.0033826196213717647,0.00022246069532092443,0.002605244137376378,-0.0015661806733629265,0.0021904609184663503,-0.004764813833103118,0.0023355167861084393,-0.0050209555868042065,0.0030202019858345387,-0.0005699713115845091,0.003470595248300231,0.017026555460736573,0.0030339396298178782
46.5,0.0010903839810393315,0.002748114894690253,-0.00038207084797349186,0.0018585460949650061,-0.0022710573663106827,0.0025596580752650444,-9.892083856919385e-6,0.0036452898444784164,-0.00010143786395864032,0.0021889534656236403,-0.0007951020957124317,0.002236460187170371,-0.004830325611968011,0.0025757138822870007,-0.0051272910954438715,0.0036134535195109525,-0.0009259900015956112,0.0032683391219581804,0.017041903614084104,0.00343272040389736
47.0,-0.0012338637626310995,0.002512716280435713,-0.00023488070267465916,0.0029707551741623697,-0.0007775589962900585,0.0017631853706841913,0.0004372516835116533,0.002792314279880867,-0.0003453269721672844,0.0029767102003572616,-9.740050129609878e-5,0.00045578539271490004,-0.004358793409919611,0.003051630968087193,-0.003968470846616952,0.002727095986986208,-0.0019344781212048245,0.00389442550850427,0.016881808882320076,0.003252140875055555
47.5,-0.0001763947685367616,0.0026678533592690663,0.0004489804773994143,0.001910812766894513,-0.000755141672760175,0.0022301147276525563,-2.2030875580185298e-5,0.002257641921157117,1.5846450916338255e-5,0.0023655568789795515,-0.001044018125828174,0.002305935641297183,-0.004142625690968729,0.003425895673018387,-0.004667203534903178,0.0018524770497155777,-0.001416297938321773,0.003485187750726017,0.016519269739931994,0.002737007148477334
48.0,-0.000733909310012195,0.002687095719016426,0.0007992462144451214,0.0023596512235694485,-0.00011693406446274504,0.0014299012217061661,0.00013585095820591527,0.0035236809438209354,-0.0003823057697397941,0.0033421035486609313,-0.0013312351405873986,0.0023635511913503503,-0.0046698004905184505,0.003934564300491688,-0.005496991606272681,0.0018938514685493586,-0.0020190594770273075,0.0036751736617835814,0.016079541269723076,0.003365538151736551
48.5,0.00015230896417865015,0.002342096629621342,-0.00024441490666705186,0.0020390154408041214,-0.0011445677715322677,0.002882283369902456,-0.00011929609015773552,0.0017932337851155663,0.0003737448053583569,0.004443313312766455,-0.0004205525892611136,0.002748541742493296,-0.0039135695774383415,0.0028489979662640976,-0.005330176156905653,0.0025544523377954223,-0.0014792518712593338,0.004108273804608382,0.015117689715603472,0.0032908735859979066
