t,tau_V=0.1 C_vv(t),tau_V=0.1 stdv C_vv(t),tau_V=0.5 C_vv(t),tau_V=0.5 stdv C_vv(t),tau_V=1.0 C_vv(t),tau_V=1.0 stdv C_vv(t),tau_V=2.0 C_vv(t),tau_V=2.0 stdv C_vv(t),tau_V=5.0 C_vv(t),tau_V=5.0 stdv C_vv(t),tau_V=10.0 C_vv(t),tau_V=10.0 stdv C_vv(t),tau_V=20.0 C_vv(t),tau_V=20.0 stdv C_vv(t),tau_V=50.0 C_vv(t),tau_V=50.0 stdv C_vv(t),tau_V=100.0 C_vv(t),tau_V=100.0 stdv C_vv(t),tau_V=200.0 C_vv(t),tau_V=200.0 stdv C_vv(t),tau_V=500.0 C_vv(t),tau_V=500.0 stdv C_vv(t),tau_V=1000.0 C_vv(t),tau_V=1000.0 stdv C_vv(t)
350.0,-0.000693585945569198,0.004072548782351156,0.0008652292793496274,0.0032063985402169103,0.000869420091789375,0.003371661062783578,0.0011036303501712429,0.0025597807634664886,0.00014512543056117468,0.0034788103127840774,-0.0002639510503621366,0.0033287019744340013,-0.0005766443567950853,0.0020082331582804125,-0.00011933672169024187,0.002884250870362746,0.005026170339390097,0.004033731365132063,0.026367269050961546,0.0041859772034036164,0.07756431113640416,0.0077475705547659784,0.11280821145083583,0.013267517593604571
355.0,0.0004281937636222478,0.002318818146364612,0.0007632098740340215,0.0036506592401254747,9.39069573675657e-5,0.001980992888759418,0.0007685773249648502,0.0031473734668215855,0.0005582379082937078,0.0034018833902010296,0.0001713306304582273,0.002975715022340627,0.0002521517612179119,0.0037267012374494137,-0.0003395990086684299,0.002569894503419497,0.004873472791417109,0.004020886612329771,0.025129296812490768,0.0030472197591973767,0.0770222316690366,0.006451081001137078,0.11190514441207947,0.013018375908358118
360.0,-0.001349488610734024,0.0032911066900199533,-0.000441020848043824,0.0034527995560033583,0.0003281106841282869,0.004514721474311852,-0.0006768888081588311,0.0020463474266697516,0.0020742227094911834,0.0035537146236416807,0.000526513110987554,0.0021557449423524563,-3.792215815415487e-5,0.003914736942321682,6.637164218091865e-6,0.003240743071561959,0.00536574257150984,0.002533432437215865,0.025390714524443064,0.003418564261666376,0.0772247186199369,0.007461398526027457,0.11127289444789724,0.012500004346461072
365.0,0.001392152653618627,0.002501643621649541,0.0012731319149622243,0.0022718700752268257,0.0011616272287022001,0.004546573200703683,-0.0009894451762876052,0.004228596487285458,-0.0007285541520963477,0.0032353163704373885,-0.0013495270632366033,0.0022445144948289365,-0.00023903339599449708,0.0031490124822628265,8.576300264156711e-5,0.002267973333842304,0.005911142978579965,0.0033242792394543325,0.024972540762087266,0.004162535393981434,0.07657463342716034,0.006893856771122044,0.10971435796288939,0.012393675536390657
370.0,0.0002452355164943007,0.0020874152346974212,5.080127691145505e-5,0.0016868183836045905,-8.791342122305359e-5,0.0029024122388296475,-0.0006765665493256429,0.00200915871952464,-0.000871104526234711,0.002811635847239658,0.0008764793662909623,0.0024872535406986716,-0.0009650575342508578,0.0018205682406017554,-0.0002318519643604612,0.003728133309077711,0.004917496139376487,0.0037590552323124395,0.024034956971560002,0.005111968273790871,0.07433866949528488,0.006982039707168882,0.10851328322090292,0.012237244929796203
375.0,0.0004487812482661353,0.0027750276857972495,0.0003008158779132118,0.0023554813292635587,0.00036579094588732084,0.0022106193746833838,-0.0002968041809673405,0.0028377925630478965,-0.0006819510827493337,0.0013623905720980066,0.002669784413108469,0.0016180809489901834,-0.0010038794955019156,0.0021976807202128737,-0.0006405717295891282,0.003484596992254445,0.004309008825244353,0.0033587547416144663,0.023461453377274892,0.004448452167172609,0.07346781654756178,0.007205699702431087,0.1068554982090928,0.012639053048058842
380.0,-0.0003526414763741657,0.0039284241357950165,7.619922368799885e-5,0.0043422475494709805,0.00025503958503936524,0.002195897807071196,0.0010689693370241153,0.0023319144351673844,-0.0008179178031735235,0.0024065128617009562,0.0014466012069362726,0.0027802194543956665,0.0006674708583798346,0.0017266697836393504,0.00031971922717832893,0.003977853422180341,0.004737403310858505,0.003762876279806374,0.02206102804701628,0.0030840871867368305,0.07169855596300286,0.006925698132250759,0.10577626154259798,0.01297508558109672
385.0,5.124702277895642e-5,0.003562171598036352,0.0011892354105842106,0.0036336844399135256,-0.00037468532727332057,0.004050448588423324,-9.709258752163838e-5,0.0025702503934452786,0.0015283356450688898,0.0025202594196654126,-0.0008850936824533366,0.0031378670171418547,0.0005631736491048778,0.002177674450686753,-5.724729469943064e-5,0.0034868092416019797,0.004760421642939075,0.003424845275417512,0.02207528921137668,0.0033129989097585143,0.07041877649471517,0.0069448279236680255,0.10541834006305874,0.01134297652684038
390.0,-0.00014012283253688295,0.0052679982137514795,-0.0014230668997452143,0.0029062674740761413,8.205145914762928e-6,0.0029748477977805943,6.923263865380325e-6,0.0029642917169156006,0.0010228863577137928,0.002137223781996979,0.0004653856496055971,0.0031374249378494693,0.00033277979272574676,0.0017908732112105858,0.00045930873183079433,0.0019938992406853383,0.0046652952945137344,0.0035473447399902353,0.022572147507750797,0.0033647084143962475,0.07013483230426487,0.006802363109449192,0.10364233820295765,0.011005059898130228
395.0,0.0010897047208133185,0.001908653305497442,-0.0005551471326839415,0.0034795867524231674,-0.0015078888651777593,0.0027605220568094214,-0.0014370192200808788,0.002627363108485117,0.00048710915311540913,0.0033990257108748104,0.0020876360409015546,0.002642856964117858,0.0004969006897870286,0.002908747529786867,-0.00017442180815630922,0.0032266134664418653,0.00414407634597049,0.003963310664060241,0.020985219644103603,0.0037144362296723773,0.06859847356482889,0.006947940467120744,0.10351170378188553,0.010663660493829542
400.0,-0.0005751707876370615,0.0031381078292646775,-0.00033180211971822916,0.002282893853354562,-0.0009521937370184728,0.0030922043882452965,0.0001834860311265671,0.0025822375418025597,5.206264925302433e-5,0.0032714963721987025,0.0009787077836759125,0.0014232945541765292,0.0008431760341340848,0.0028330276784721523,0.0005194806416555205,0.0026617230755089944,0.0029552628820738564,0.003933704274252222,0.02040644349748341,0.004141298656295266,0.06806697348927696,0.0058086701921387695,0.10227325173424018,0.012239698637742462
405.0,0.0002306009821732179,0.0026632365376496533,-0.0013131349255898108,0.002030709690522099,-0.0010903819722631396,0.0026778544057066145,-0.0008490223554787244,0.0034153930577629043,0.0010959669562658832,0.002804496333070539,0.0007711345467973149,0.001939526993086201,0.0012499107090049402,0.0024022659650918318,0.0005480364127611655,0.002523286611600211,0.0029135166826825864,0.0034772186617550932,0.019668723591732586,0.002344657302096764,0.06633000265929431,0.005790625536518481,0.10140792460251503,0.011995406920286751
410.0,0.0011469411282475628,0.0028456869754453122,0.00042767799587066475,0.0039115625703059,-0.0016476332919213381,0.003325160757502565,-0.0006366545383199471,0.0021532706259087143,-0.0017197961541181995,0.0026044311588099395,0.0016814498144490056,0.0023078743875372203,0.00020929824368017352,0.002864191032522471,-7.279004596818295e-5,0.0024042963704525274,0.0030825177082066967,0.00443363840786812,0.01848640336870322,0.00288065871725202,0.0660410518391671,0.005621908484458626,0.10127524882677004,0.01188872266491594
415.0,-0.0006686346667552825,0.002221431487628787,-0.0006441652635879706,0.003233052648096833,0.00040339573457359495,0.003010727778233915,-0.0016520556349253971,0.0028440553607597015,-0.0009932955433884227,0.002545334298717539,0.00042058547174846875,0.0017225211213774472,-7.590060387333757e-5,0.0019891791548218895,0.0011090217512994764,0.002539910532245441,0.003490325730538107,0.004679572002633566,0.018520979998921223,0.0023348984830482734,0.06529249021825115,0.005844746883296693,0.10040269504401424,0.01089499151353929
420.0,0.00027257266427007233,0.0034201710710630383,1.4825486915886945e-5,0.0031098828415827267,-0.001325298162257851,0.003947392909233529,-0.00011106059217899102,0.003611769224595585,-7.754134887674037e-5,0.0033851138008511045,-0.0008597480686937692,0.003693521168634028,0.0003209206791542217,0.0021531869759929844,0.0007925013465463965,0.002632096699324377,0.002860066815214103,0.005018711735330449,0.019031273119433957,0.0034102086514908557,0.06323892184632354,0.006213656887759471,0.09833371513166314,0.011976740840507975
425.0,-0.00012970177194551166,0.0024615696645258053,-0.0016875472063293724,0.002323278513252721,0.0005522372846481292,0.002824713884695251,0.0014017128425890231,0.003409219208044289,0.0013078199451079528,0.002820806042934289,-0.0009464663093065571,0.0021734110208674385,0.0018518131608405632,0.002949669079715956,0.0009098604576656486,0.0020945288028700517,0.0028010311023333122,0.005206149870287513,0.018883594906145162,0.004306613313619287,0.06312299161520206,0.006179132666194729,0.09661519980735139,0.012143789806780252
430.0,0.0009876842369924877,0.003288604823107523,0.00012446746741422637,0.0024918306531576616,-8.27765368630605e-5,0.0032224161115682833,0.0005313831423259711,0.0015668727104022066,0.0010177162733101459,0.0026344594805079217,-0.00038134915183964796,0.002022317283939245,0.0014777885941360577,0.002697263038196473,0.0009583782236250685,0.002319191842641169,0.0023700070314501827,0.0054893702982748704,0.017058712694363515,0.0028078929315839564,0.062436722662055064,0.0059060705487562525,0.09692865871001469,0.011440919503965953
435.0,-0.0015048463240603682,0.00277367319147639,-0.0008386362059868341,0.0035411736183123474,0.00016997123863275385,0.0031047230676271528,-0.0015042984896240798,0.0026801683313985645,-7.862074567748978e-5,0.0035775157220996746,-0.002224529611534766,0.002019629735027818,0.0009077129136939097,0.0033582034246977463,0.0008485487806734165,0.00262291779997339,0.0016149596080696793,0.004467663281032304,0.016608369706570474,0.0032662823137354167,0.0621642511054142,0.006600445088071878,0.09507396120448862,0.011421579982729345
440.0,-0.0006236771340791515,0.0022022720026965864,0.0006837191767616002,0.002892156174214751,0.0015188473654550705,0.002929726355398376,0.0012295391363033625,0.0032353482119042666,-0.00041922873003006223,0.002823524553593482,-0.0004740828354449867,0.002925577904809104,0.00029448355841084724,0.0027140471916529295,0.0018089617171992522,0.0023912390649231895,0.002914495556396116,0.00387273629419758,0.015758873059232553,0.0032512075326331553,0.06107611637999187,0.0068603731636433015,0.0949522342930516,0.011494620369032916
445.0,0.0017174614016151617,0.0028300104067043802,-0.00088784758718791,0.0026680630803144743,0.0006527579144517094,0.002826570849275908,-0.0018139864785605881,0.0026177132236576005,-0.001210854206083587,0.002918811539434428,-0.0006238862586839784,0.002703337690397017,0.0008819945922659776,0.0036531341447595444,0.0002479472197574012,0.0027185621928485703,0.0017915611669739463,0.0036952304203816603,0.014786575584399756,0.0025266641594292646,0.05976090282757519,0.006159027352771767,0.09482928974907072,0.010477132367247483
450.0,-2.3943059061552406e-5,0.0035163562658667422,-0.0011072846624041208,0.004083252207353416,-0.0006519425209143728,0.0032561203327099884,-0.0015043040546333754,0.003555937683245276,0.00017136446117626725,0.00308841632486599,-0.0007334228386673854,0.00285288340169162,-0.00014523743808744668,0.0029179052648359125,0.0003451588720441707,0.0028590917331096665,0.002133820989215245,0.0040889714484302585,0.01392638415230615,0.0030811931629050847,0.05952063674095351,0.005972595965913073,0.09393492767488186,0.011310377396570927
455.0,-0.0012877023369894942,0.0018668182347765,-0.000684630412448099,0.004239340415440088,0.002204008279059394,0.003581843936076624,0.0017876279871188994,0.0025413332520024734,6.403309604440798e-5,0.0032937347387251826,0.0007088382088075793,0.0020995776754656457,-1.031520088904757e-5,0.0016241985041738419,-0.0001303731754986582,0.002486436896167028,0.0024220411675575015,0.003796175470033089,0.013906381291312778,0.002847772242657401,0.059393477286315825,0.005481294835022216,0.09369312266046417,0.011414674306973703
460.0,0.0003565479589580185,0.004689481307655872,-0.00019750790814962137,0.0028820905035106532,0.0009734482985239342,0.002921439513235631,0.000487756917811906,0.0015782567465395165,-0.0009953843729493005,0.0026296687531204305,0.0010124182289739942,0.0028501318396565787,0.0008195492611759619,0.0030983483208402627,0.00016829927572915181,0.0031849939333247353,0.0015587005248097166,0.004094075593457826,0.013337997930141805,0.003674736354275913,0.057631215067407315,0.005182203450032385,0.09274753475171597,0.01055311684387134
465.0,-0.0012072778742276682,0.002448917652847838,-0.00031107123803127866,0.0032490871325154182,0.00035972006076997445,0.003962542134201999,0.0007070628682294357,0.004099058171942186,0.0007450044112520292,0.002406834445040504,0.001781786728656206,0.0024510219414411415,-0.0007068850845970599,0.0034071804664665335,0.0005183753029138225,0.003414400550337627,0.002610119147223532,0.003620147713830138,0.012408914956077918,0.0025598323272359555,0.057246964794694224,0.005020372766496011,0.092398897499724,0.010395201275273717
470.0,-0.0011186982933336408,0.00307211579827291,-0.00042925659847085966,0.002363196960522341,-5.6162765607518276e-5,0.0027638634322891377,-0.0003312122833468975,0.0019124317304621504,-0.0007516895501767409,0.0024435690214395394,4.2153158690010454e-5,0.0020803351921787148,-0.00010356757223093918,0.002814793312854836,-0.0007025418402500872,0.003068739217277884,0.0019664404075292108,0.0027344027103299875,0.012605012731030025,0.0037265864028284703,0.05647451713597998,0.005801482641358313,0.09123985863194618,0.01070039453522335
475.0,0.00017171871754629672,0.0023678956169091918,0.00035794996694567987,0.0029358753066521226,0.0005845402058229372,0.0034126730049580524,-0.00047707691813646225,0.003509238219239908,-0.0008765013518697975,0.0027266953931812956,0.0002322068393167153,0.00373926324674144,-0.00019059307709262023,0.0036417080791270825,0.00022500301792992297,0.0029198048111985417,0.00168630948850957,0.00445706672597139,0.011681502749797307,0.003386796365972824,0.05558957909519253,0.005715496731881267,0.08921556404229548,0.011129683180827242
480.0,-0.0011847766711531524,0.001786431849417196,0.0007582096158467995,0.002836373483551427,0.0013230536344744919,0.0030326873990800885,-0.0006254297842288384,0.0019667924816538416,0.0005060405134816889,0.0027496002709327077,-0.00023821575426498316,0.002919788481317662,-0.0009432163216589096,0.0024948459799351594,0.0007333609035470855,0.0028375057642014085,0.0015074476555622166,0.0023819165366171266,0.010339356290315311,0.0029555205598009657,0.05571098086990249,0.0057285061656427464,0.08951636849585151,0.011721529554702808
