time,Delta T=0.05 MSRD,Delta T=0.05 stdv MSRD,Delta T=0.1 MSRD,Delta T=0.1 stdv MSRD,Delta T=0.15 MSRD,Delta T=0.15 stdv MSRD,Delta T=0.2 MSRD,Delta T=0.2 stdv MSRD,Delta T=0.225 MSRD,Delta T=0.225 stdv MSRD,Delta T=0.25 MSRD,Delta T=0.25 stdv MSRD,Delta T=0.3 MSRD,Delta T=0.3 stdv MSRD
700.0,0.0031908810243926624,7.738677509263507e-5,0.02427466210810097,0.0018714874237219926,0.13010814640557142,0.007928663769916083,0.865149069555438,0.03419903181176816,1.4783659885581872,0.05986850146588413,2.2195992062666434,0.04122199161021211,3.985457481771043,0.08728831818504233
725.0,0.00319336287699367,8.131959275616377e-5,0.024661353112360337,0.001942310469575524,0.13315211795395807,0.008218600299850517,0.8953148827049986,0.0361127081800852,1.5310412673625693,0.062251276015979885,2.300422686695517,0.04375318260799522,4.130999205013362,0.09270658959004034
750.0,0.003191555542338664,8.78391245066265e-5,0.025043770761613328,0.0019791915776958217,0.13621178487782665,0.008377079507660406,0.9252948018626594,0.038010177877397,1.5839198284747842,0.0646304902493429,2.3816857737250103,0.045945807083953016,4.277110920933666,0.09840531772415542
775.0,0.0031907002815753337,8.827996885169132e-5,0.02543516973180804,0.0021016296699326834,0.13924297267841723,0.008604921163178748,0.9554004512302404,0.039852717961623985,1.6369344387206375,0.06710346840423818,2.4630474145164354,0.048147830909501636,4.423313323702391,0.10382613399526103
800.0,0.003198490490723333,8.895743893819654e-5,0.025842855183207374,0.0021719668860676455,0.14225456385454294,0.008785291979250657,0.9857446938261003,0.04147623666231371,1.6899660180540361,0.06940230069515042,2.544171793360752,0.05010094294598183,4.570249249562566,0.10881944458095734
825.0,0.003192839324399,8.526749664317134e-5,0.026232009547594425,0.002224865581763796,0.14527958593130727,0.009027344582155783,1.0161982582321345,0.04314766870668536,1.7430871611032004,0.07162683110816911,2.6255141467744916,0.05215498927752951,4.717187180583633,0.11380755076466494
850.0,0.0031980696177579997,9.119459787374633e-5,0.026608306405170954,0.0022721984977254156,0.14829217912801892,0.009185143843408045,1.0467167241233049,0.04507756189190273,1.796435814295867,0.0737926096119264,2.7067923297002414,0.05413995553002386,4.864688101351101,0.11912026365674848
875.0,0.0032023035860509973,9.067906206408743e-5,0.026987527395094406,0.00234837186830795,0.1512651615577447,0.009369776662256118,1.0773048303610975,0.046945724357539194,1.8498615031977275,0.0756354986464454,2.7882012942069068,0.05649843949226371,5.0116240311906495,0.12434931560382359
900.0,0.0031993748748713286,9.81304669166774e-5,0.027370345407644638,0.0024196087763852926,0.15420434727704718,0.009498970442733432,1.1077730841945812,0.048855332106855116,1.9034416761855935,0.07771281065550342,2.8698337739354733,0.058713661093018565,5.158873180152684,0.12976495598466348
925.0,0.003203556263882001,9.467316418798785e-5,0.027736640969706378,0.002503208389244842,0.15703734255655805,0.009658818125592375,1.1384145525524556,0.05069735385944742,1.957125684175351,0.07976887492873162,2.9516191236527423,0.06089235884718125,5.306993837932088,0.13541544473109376
950.0,0.0032089052803946634,9.85781839371451e-5,0.02811414011234699,0.0025557674381674056,0.1598374610926624,0.00977934794123353,1.1690069309460995,0.0526772066324856,2.0112522893833096,0.08188357509492677,3.0333695195668464,0.06318625241211087,5.4547177234385,0.1411680547301113
975.0,0.0032159583922043307,9.941386879230484e-5,0.028477732179529307,0.0025874122029516926,0.1627645491834485,0.009952338668395518,1.1998327459817795,0.054480955418653665,2.0654811276914318,0.08401784833798677,3.114966538011015,0.06570384242437681,5.601942564185169,0.1470693147232144
1000.0,0.0032097461732449963,0.00010282756873691088,0.028826571116406324,0.0026424456163673484,0.16563762017186076,0.010115554141175208,1.2304644529746271,0.05601701044567182,2.11984304168338,0.0861036242773256,3.1971059554357266,0.0684564743670935,5.749147478174283,0.15334856262979626
1025.0,0.0032075448316853344,0.0001003237922050495,0.029235842039760658,0.0027133882509203793,0.16853074370041485,0.010209108518255194,1.2610099227254958,0.0577375442735226,2.1740605800960364,0.08784281109801347,3.279166242263075,0.07090755997830174,5.896851148568267,0.15819584570970335
1050.0,0.003217619674967667,0.00010672127112877703,0.02958078501833204,0.0027724369887174357,0.1714349656681395,0.010356321048633297,1.2915446141155345,0.05934905835755522,2.228147884627116,0.08984484627598227,3.3613822990401436,0.07367554634082675,6.044151306901506,0.16348702695386347
1075.0,0.0032121687293143364,0.00011116282508097497,0.029970531349546657,0.002862186353465219,0.17431443091431156,0.010527214776989898,1.3222368775997857,0.06097827223101144,2.2824120724496906,0.09152896314655981,3.4443280090797788,0.07631752236364912,6.191488735399474,0.16830037073521598
1100.0,0.0032178341475949963,0.00010908172719885522,0.030335580739126636,0.002937150950572043,0.1771842008016225,0.01058894870457165,1.3528516191884692,0.06253899546824572,2.3367719791266612,0.09279891145257327,3.526900489041735,0.0790179977719545,6.339666739397299,0.17322434036203369
1125.0,0.0032276612613050043,0.00011264954215265254,0.03073387034561532,0.003003507948001948,0.1800220821741333,0.010765144898799978,1.3834615531279466,0.06426996420345092,2.3911966037802577,0.09404139964057805,3.609544151225059,0.08136452067693767,6.487423599225087,0.17820060706207205
1150.0,0.0032243875127226625,0.0001103163515916335,0.03112865215722334,0.0030341907876478176,0.18272180880267902,0.010894532371025833,1.4143356156825615,0.06596855143744391,2.4460470821877887,0.09495648156593757,3.692610995704654,0.08346603430039883,6.635350813350227,0.1825275313582178
1175.0,0.003229989328026673,0.00011478848672292134,0.03153367419860899,0.0030874206035212044,0.1854916680418555,0.0110205681415797,1.4452335598948312,0.06760610527993018,2.5009274065094225,0.09610748196780892,3.775656873629644,0.08564991112196586,6.782558961767407,0.18802649214208067
1200.0,0.003224848251396663,0.00011249797794923902,0.03191171361353032,0.0031664736961832985,0.18822726250645833,0.011190538506692495,1.4761456105409958,0.0691420752252109,2.5559146081609954,0.09761499678451854,3.8583372703969028,0.0876718378993639,6.929231781545922,0.19319305405834147
1225.0,0.003230689692578004,0.00012032574484979633,0.032268533093938685,0.003202202990036544,0.19100269749833476,0.011332524735985889,1.5071630741972502,0.07058186067387187,2.6109481482813326,0.09886862984262113,3.94162589152571,0.08972741074451575,7.075947376041553,0.19855344228505817
1250.0,0.00323112717331067,0.00012615111340179508,0.0326465042593787,0.003256973504150141,0.19376272833915217,0.011490825823638369,1.5382315969725187,0.07205580564496056,2.6660145267103754,0.10047524201386404,4.025067615050854,0.09205143499110385,7.2228276309694195,0.20377557421717535
1275.0,0.0032279350717933273,0.00012587073458441656,0.03296411597255136,0.003317110552600887,0.1965339430833916,0.011573484208723629,1.5693163732690054,0.073240928464858,2.7213859411454795,0.10187446506085016,4.108729189220441,0.09432621059394282,7.3697489395819025,0.20945706537601236
1300.0,0.0032329969402496686,0.00012348284822820662,0.03333330767951238,0.003371429955038385,0.1993111150780891,0.011635167366070925,1.600544313970939,0.07449246484361938,2.7769672906682428,0.1036211155713334,4.192297104469318,0.09652007415805611,7.5162578539012035,0.21552937717217177
1325.0,0.0032323052557459925,0.00012352953641647126,0.03370409249884364,0.003443538128370208,0.20206058787566678,0.011735961037866036,1.63192194659413,0.07569883224610151,2.8327074569741164,0.10528607981547304,4.276560001573318,0.09880636378969504,7.662477747684979,0.22116972877913635
1350.0,0.0032380437222973343,0.00012533830221255358,0.034031042117223714,0.003461597761221506,0.20484797198256868,0.011868270138806234,1.663322874118589,0.07665117887344564,2.8887570192442915,0.10697102342865279,4.360941023220685,0.10036430483089,7.8092899134772,0.22812297694744432
1375.0,0.0032346831789380006,0.00013208546467182537,0.03439829758520339,0.003548614947469935,0.20755545455224989,0.01194500527937092,1.6947989115351028,0.07771100396117034,2.9449506332949396,0.10861689682684689,4.4455066794396565,0.10244052230073346,7.955809258692867,0.234626941369227
1400.0,0.003240089882056004,0.00013145972727968247,0.03478004725896673,0.003601994658415418,0.21021703688583934,0.012091973839345075,1.7263350447770809,0.07888038842600015,3.0014802045869513,0.11029550009982489,4.529639485432171,0.10451492604272808,8.102691631108303,0.24132588807510155
1425.0,0.003246717677079001,0.00013922181586129275,0.03514805673006763,0.0036115021868117136,0.21293325987020245,0.012244766138271433,1.7580483163033653,0.07964793686974575,3.057717895995122,0.11171425228483779,4.61390218232047,0.1063809538445585,8.249037076726566,0.24842456112891836
1450.0,0.00324271355800133,0.00014126526780943545,0.03551330433282927,0.0036489535815241846,0.21565149472462802,0.012436760691134993,1.7899410772568616,0.08038726796125291,3.1134639717355768,0.11296554813765897,4.698053463923805,0.10813644368158722,8.394368537533497,0.2566392823127728
1475.0,0.003241847027176333,0.00013592405994433663,0.03588663736552424,0.0036879335424425245,0.21832092108366963,0.01260417293981705,1.8218575323680926,0.08116914030126766,3.1694773570459676,0.11412316310393995,4.782239658873126,0.1099318757601752,8.54044657928807,0.2641424043109886
1500.0,0.003243217976761666,0.0001412518049992496,0.036198598055302705,0.00377360131929335,0.22096313255638203,0.012770596233280373,1.8534686657294315,0.08205317613832665,3.2254827653550415,0.11527878363466296,4.866309726728151,0.11212364934257296,8.687694845889633,0.2730058514756696
1525.0,0.0032460548925956675,0.00014284342674547414,0.03657777268728295,0.00381617251881175,0.2235859922237946,0.012938776292509432,1.8852899148736002,0.08282583713670356,3.2815740042142596,0.11642801252643245,4.950879533300196,0.11405832707671852,8.83556830907464,0.2813765983184881
1550.0,0.003247742081617,0.00014864297670369418,0.036953226736136706,0.00386084273150354,0.22620415803954713,0.013082439946275129,1.9172684946543548,0.08341369019967557,3.3376505089724637,0.11733331022060585,5.036151389851215,0.11612110132438026,8.983654772471661,0.28934303603271444
1575.0,0.0032488906095223236,0.00014449133899919824,0.03733982457493765,0.003880138504270968,0.22875026176049798,0.013074745217415333,1.9491822355814965,0.0841109625319839,3.3939321421059208,0.11843699051930913,5.120987669430529,0.11768008762865607,9.130997562655788,0.29684057301434685
1600.0,0.0032535635001953328,0.00014201731528751526,0.03770964400698499,0.003922722958113414,0.2314221195955941,0.013204353610116843,1.9809786581235986,0.08494409466798003,3.449943430717188,0.11998712044097419,5.205972360465644,0.1192475226130433,9.278830505263025,0.3043873252622624
1625.0,0.0032601749945899965,0.00014720722952022488,0.03805362057486337,0.003975375471843442,0.234030825112003,0.013463718435480113,2.0130123949729573,0.08569531549226199,3.506737118234742,0.12148824327990104,5.2907880069346085,0.12112406142236419,9.426420545982136,0.3113713605831897
1650.0,0.0032555204306190027,0.00014799734112384906,0.03838372811722134,0.004016699446805467,0.23668033261469426,0.013618982340924905,2.0452233470069814,0.08630676164012704,3.563430964365291,0.12317586736648262,5.375751940188108,0.12282798547923622,9.574021380526766,0.31830024465409545
1675.0,0.003255999418433333,0.00014299728069262186,0.03872336437145279,0.004093787239770645,0.23935975952653965,0.013762582347876662,2.077563595049619,0.087044171288085,3.6202673484743824,0.12476875457643631,5.460520549807304,0.12472775109497973,9.722524760157077,0.3250975083806576
1700.0,0.003254613714466995,0.00013962690139540678,0.0391138966491131,0.004142909815806233,0.24202643122320766,0.013970708030854602,2.10980018111039,0.08788052598072338,3.6773139213530035,0.1265782666809659,5.545118383216233,0.12662895722924858,9.870361472185365,0.33285302988809073
1725.0,0.00326164363959,0.00014910527362998352,0.03945545089547808,0.004171973989876685,0.24471354837278883,0.014103897602705353,2.1420493732443737,0.08847983290091106,3.7340422821799635,0.1283005527224952,5.630074208392759,0.12881219946946815,10.017957699727978,0.33965960294238834
1750.0,0.003267353214214673,0.00015428479647492386,0.03980687923234268,0.004178195814768371,0.24746539905335915,0.014235954686187002,2.1743567290945265,0.08906517513547564,3.7907268032246213,0.13037383991106918,5.714885349853921,0.13094620645249466,10.165800899235387,0.3467298402521638
1775.0,0.0032614176915923315,0.0001616123901085756,0.04013659604165332,0.0042417673705164635,0.25015906534929744,0.014345190105230353,2.2067407774972585,0.08950619992303736,3.8475306849849953,0.13190376333231033,5.799301389489281,0.13355158464916453,10.313714420227418,0.3537942879600421
1800.0,0.0032635190824313333,0.00015337991916343515,0.04046335923547024,0.0042876817568380104,0.25272093062400963,0.014436137913649337,2.238897425145784,0.09010636794624703,3.904332133503612,0.1332742931086188,5.884186387735066,0.1364194425931611,10.462259100033284,0.3598641858249136
1825.0,0.0032649289691953306,0.00016249971616918188,0.04081798135209065,0.004321805472183873,0.25525921016832676,0.014612667040603792,2.271130439870815,0.09106356206635648,3.9613210835657067,0.13451217302557933,5.969434480919055,0.13914904165365272,10.609486061629395,0.3672740593992529
1850.0,0.0032666294094609995,0.00016073613038674868,0.04117174388954301,0.004371308637596961,0.25787219888020574,0.014864933518564244,2.303336709669561,0.09196371221999047,4.018620011287892,0.1352347320661681,6.054908407443989,0.14246657488967093,10.757365003557826,0.3750190841570288
1875.0,0.0032639606590146608,0.0001574892460980163,0.041479828173976316,0.004425899883186849,0.2605410400436177,0.015028976280957996,2.3355971018895456,0.09282131435927739,4.076155266305474,0.1364811464510395,6.13957706246378,0.1452317137974125,10.904924714472733,0.38331116981230223
1900.0,0.0032656341012256675,0.0001593407044451201,0.04178293961224767,0.004476255440987002,0.2631840482079503,0.015243106281725002,2.3678267325680356,0.09361130497812971,4.133947756642383,0.13771457130553433,6.224188237051454,0.14828968247933938,11.052330998966266,0.3921029823477601
1925.0,0.003268761409185004,0.00015733263086284587,0.04215241051875099,0.004488850343229126,0.2656525527006018,0.015397735883525958,2.4001657538184524,0.09453699642985869,4.191869226877171,0.13875832354093023,6.308568977688091,0.15145846998271667,11.20047324857534,0.400249889324469
1950.0,0.003269470352224329,0.00016498649839490523,0.042458050152826686,0.004548554096772576,0.26822648499988555,0.015616314500096566,2.432306147905334,0.09567747903502259,4.24983607039651,0.14014740408860699,6.393489066221484,0.1551462421983648,11.349099821074262,0.40898480122428993
1975.0,0.003269136100754659,0.0001653643785455124,0.042782673078810673,0.004555897123502338,0.2707638258580089,0.0157943531035117,2.4647395533444687,0.0963257162436966,4.308111557627811,0.14160388856867945,6.4785202691710015,0.15873459338706652,11.49757706328784,0.4192830941849457
2000.0,0.003269305586142661,0.0001660304210474836,0.04310617133634864,0.004621714920748659,0.27321753801114534,0.015943548443063962,2.496877584266273,0.09700985537425706,4.366075648575505,0.14290022533368998,6.563033109088494,0.16282311370397032,11.646863598545577,0.4290856149285225
2025.0,0.0032786156428850012,0.00017160151759901016,0.043415895550407,0.004646556058600494,0.27569185752835323,0.01614226936837513,2.5289646813061144,0.09795815488158506,4.424226303759237,0.14380047083523034,6.6478244890478635,0.1665971693384769,11.796458158900961,0.4388952483288849
2050.0,0.003278936889413332,0.00017024399121126532,0.04375924004548063,0.0046742637696320375,0.2781098404936475,0.01641088360416558,2.560963323335409,0.09876843555113556,4.482601207320107,0.14495510074932794,6.732682527266579,0.17025396165283788,11.944995350781074,0.4488568896372074
2075.0,0.003279011056672666,0.00016983495208299862,0.04406622836490304,0.004704902672516572,0.2806552262583544,0.01666400081807233,2.59308771387796,0.09969609814221034,4.541101070055561,0.1460661340491682,6.817522711184999,0.17374229842664154,12.094340045365119,0.4594949707528813
2100.0,0.003276990143641661,0.00017415274548355462,0.04438877447139402,0.004713543382456394,0.2831520917030319,0.016818861803441224,2.625262554523606,0.10057796369355361,4.599217588792315,0.14698030886504085,6.90175157044418,0.17744090617606229,12.243027556179516,0.4697287453479844
2125.0,0.003283445678105667,0.00017266298432474966,0.04471190662621492,0.0047617245004296545,0.28561961222404547,0.016991037063579923,2.6574354274621945,0.10137421348122,4.657185421136206,0.14795182342957738,6.986297449403313,0.18147254039639246,12.392047139267966,0.4794861811171089
2150.0,0.003289686599582326,0.0001795456429951289,0.045061265916769726,0.00477562365665471,0.28804434836245435,0.017191419510169195,2.689384347994964,0.10233861427861987,4.715263460367143,0.14847049325458417,7.070540863606749,0.18600268361435826,12.539881399944479,0.48930676412805335
2175.0,0.0032857497325199936,0.0001822433371223926,0.04537955049109596,0.004832088733711481,0.2904636244929684,0.017331788880967706,2.721162608162455,0.10323768689805268,4.7733978492434845,0.14910913519344252,7.155356088338461,0.19059609929830115,12.688202211587567,0.49907528478652236
2200.0,0.003285708193698994,0.0001825616010109559,0.04565365130739734,0.004842479125145067,0.2928770316458449,0.01748446193726377,2.7528979848027175,0.10436738006151192,4.83161833765414,0.1494382392003918,7.240568180614651,0.19560105494783678,12.835833751362834,0.5087522896223562
2225.0,0.0032872148228030025,0.00017998783364166898,0.045980473248389914,0.004869149270487048,0.2953069204402305,0.017600262019678726,2.784779131126405,0.10567667652539027,4.8894504199149,0.14977549207768406,7.326173394981396,0.2008836355129364,12.985064629085118,0.5186386149301436
2250.0,0.003289822621874,0.00017957060923352066,0.04627224166436471,0.004867742938837015,0.2977232760737784,0.017763165777843384,2.816930108184168,0.10691857346167699,4.947195567928464,0.14990209877324714,7.411063004598541,0.20651730941542193,13.133968578393635,0.5277464954210415
2275.0,0.0032962738841056643,0.0001810556350058002,0.04657866543865892,0.004880859429026695,0.3001455894412642,0.017851585080411875,2.849073886042082,0.10809114928837561,5.005331344723173,0.15049670760619663,7.496103115186714,0.21195882796802276,13.283253375329545,0.537463228780853
2300.0,0.0032919655560493363,0.00018472341277460836,0.046843615594218735,0.004939367452674899,0.3025028488479696,0.017975299956616526,2.881157785626003,0.10939621447785966,5.063418281283259,0.15124817554067324,7.581016973696237,0.2170622308743892,13.432352424465329,0.546289599477396
2325.0,0.0032952191895759997,0.00017618196955915703,0.0471458101992834,0.004952996427146498,0.304832011914186,0.018113977479737173,2.913748995896721,0.11094068858177175,5.121662521300999,0.15292794841444068,7.6658003627152,0.22206951192359664,13.58173595941587,0.5560909416636721
2350.0,0.003296117015535998,0.00018231114814188133,0.04743045503871204,0.004967243169856339,0.3072033031558987,0.018279404122841358,2.946080243773316,0.11254783934774873,5.179713500579934,0.15434911688642,7.750549497359555,0.22743573728782732,13.731641532597408,0.5653072558391139
2375.0,0.0033015407820866645,0.0001793406967620001,0.047761252509410726,0.0050217575275676735,0.309584562416946,0.018443430793214404,2.9784057716796344,0.11411619784132832,5.238143077906449,0.15565872553559876,7.835303652710617,0.23279681074994038,13.88037821362808,0.5740440671996402
2400.0,0.003299794486978999,0.0001790764786787451,0.04805985346824306,0.00505562973703873,0.31198180650121404,0.01863804186982199,3.0107941527628106,0.11554317773591004,5.296431558475515,0.15693941134692121,7.920092485813707,0.23830122232967665,14.028862541557778,0.582671036964368
2425.0,0.003298326990065327,0.00018285797213978995,0.0483606402911047,0.005072505544251519,0.3143231192689024,0.01881049667120631,3.043260639263758,0.11711219673160793,5.354451161972806,0.1580853820193167,8.005478227391773,0.24375777890705155,14.17801373953089,0.5918071810037708
2450.0,0.0033000769535090012,0.0001789907082214502,0.04864334411695933,0.005095912071591931,0.31676620472595723,0.01890439239620458,3.0753563435959754,0.11843694325191659,5.412529625528741,0.1592304202870236,8.090508277081263,0.24904433679314505,14.327611156498524,0.601444662521357
2475.0,0.003305361434262002,0.0001770852859758337,0.0489345562469789,0.005121217482715054,0.31906618362292505,0.019008610490633338,3.1078203352592713,0.11992834796947288,5.470248921448634,0.16050018033804883,8.17593131078875,0.25436956213596457,14.477141942823962,0.6122071543028484
2500.0,0.0033079009688206608,0.0001793492254513094,0.04923886467181419,0.005152956845650346,0.32129394985361875,0.019206814423264582,3.1403371684364894,0.12138979874267991,5.527686888184653,0.16222934349451176,8.261644721029107,0.2591056427978515,14.624832067322421,0.6223555683985312
