t,Delta T=0.05 C_vv(t),Delta T=0.05 stdv C_vv(t),Delta T=0.1 C_vv(t),Delta T=0.1 stdv C_vv(t),Delta T=0.15 C_vv(t),Delta T=0.15 stdv C_vv(t),Delta T=0.2 C_vv(t),Delta T=0.2 stdv C_vv(t),Delta T=0.225 C_vv(t),Delta T=0.225 stdv C_vv(t),Delta T=0.25 C_vv(t),Delta T=0.25 stdv C_vv(t),Delta T=0.3 C_vv(t),Delta T=0.3 stdv C_vv(t)
60.0,0.011449658405293462,0.002626903953806754,0.013888926100059467,0.001995815361751738,0.01761125342778332,0.004071520855892441,0.025563605727920657,0.004673741602523216,0.023770152705149462,0.002172141406099448,0.02400537834267931,0.001707904452098291,0.010327983931104708,0.003529141007927193
61.0,0.011397901515839833,0.0028093041825782376,0.013944984275812488,0.0038831765086401477,0.016944599003507848,0.0026646991436167656,0.025559765454274207,0.00369579535708944,0.02368264565950813,0.0033291056630732813,0.022572123893609446,0.0025338002746509557,0.01056808659123515,0.0030789663122721906
62.0,0.01091820384769102,0.003976699539768433,0.01403575151678978,0.0029687552795877223,0.01654128582430635,0.0024289202976198786,0.025254034277840075,0.0030638831761622587,0.023420239696470915,0.0021070458812991097,0.021868746768227358,0.0029746350837970494,0.010020307186283347,0.002297437671088122
63.0,0.012269650150913473,0.004489622296387095,0.01294190912999788,0.0023098204121747585,0.017178042739417594,0.0021421742157342375,0.024352435523967347,0.0035493467843343745,0.023243585669845017,0.0017540657804896518,0.02171508646116026,0.003176344476232974,0.009295967612720278,0.0034661731623368795
64.0,0.01159585875891472,0.003919653443829858,0.013339375743075383,0.0021069024579867123,0.01760722852254282,0.0024987851909324403,0.02378907364288122,0.0036086838011507964,0.022315259001807967,0.0019145980703543747,0.020413653469786006,0.002659226796424873,0.009180497061434572,0.004384011709191185
65.0,0.010573846632615406,0.0034803610985296904,0.011074103900561382,0.0017731460132214857,0.016657432038414265,0.0021752698832764525,0.02336877446222082,0.003929766450362346,0.022326542005004786,0.0029701452012793122,0.020619351419096644,0.0027244606317108474,0.008593952483023472,0.00400424825499322
66.0,0.009802973630529947,0.003934074042793033,0.01172807370333986,0.0023196483944032892,0.01629575121993691,0.0030555052188005493,0.023116254574497504,0.003489554742541437,0.02198613524476927,0.004291723378607055,0.020676134773708953,0.002334115978049572,0.0097100195912446,0.0046666921075672625
67.0,0.010445486863583226,0.004874526050619151,0.012058852948698868,0.003301509308046857,0.01579462310911874,0.0033505588456767365,0.023709037779187064,0.0039361910619985984,0.020868546585253264,0.003421167747354294,0.019811153827819304,0.0036474027745348183,0.007053021764765905,0.0033284970462692564
68.0,0.00919684927008507,0.004179177004053991,0.01244552509725545,0.0031150444208695015,0.015408447028790179,0.003308533421740506,0.023237434934709977,0.004618885075165243,0.021168723634123886,0.003589447740648538,0.019614220698543912,0.00415701534673092,0.006638844167260728,0.003940561346552812
69.0,0.009316635256580354,0.0034372628692473793,0.012002019348716588,0.00313884061377618,0.014836354515166841,0.004347105207395145,0.021435824968471816,0.003969462882609699,0.02034593085152269,0.002917012748022292,0.019878507729141952,0.004047626927645001,0.005913727165784954,0.0035892224706838166
70.0,0.00977898752814068,0.002659836166298027,0.011284170488303727,0.0031448967810230742,0.014821558185121647,0.004617714311246444,0.021004240373127536,0.004089419115624709,0.02010247002651053,0.0034051750330155416,0.019023410156654753,0.0026514339875277028,0.006108054194515013,0.003251567354464344
71.0,0.009214062714279578,0.0024377278972248177,0.010946604246737882,0.0013618158693153146,0.013663410439673118,0.003613592034524505,0.020636195357398503,0.0039901957000612,0.019245274934009612,0.0027584355357756734,0.01765910690661852,0.0020872084353267444,0.00627511828551639,0.0038086091363933264
72.0,0.008730407761401217,0.002768017949770777,0.01181967596385127,0.002039581371574287,0.013006887055871783,0.0026896064186135867,0.019663802173138754,0.004802667031084773,0.019958512067420664,0.0035177671508352048,0.017131173239557995,0.0022955569076348803,0.006204055123343452,0.0035012562031172547
73.0,0.009274156112221701,0.002899320378604826,0.01151243485826222,0.002384391287783118,0.015176330222833049,0.0031909470848720794,0.01924076228989719,0.004261322121324778,0.018696335844686017,0.0028780138809228004,0.01757178240687763,0.002350811135682824,0.005902867478473374,0.00388040823476936
74.0,0.00928221872239794,0.0036449456695441898,0.011396353389742816,0.002147105298890284,0.014112161857009142,0.002320392499889148,0.02015945150915381,0.004104611518626423,0.019001346987802446,0.0029417124763583807,0.018008235665241824,0.0030885830999978175,0.00547046870684227,0.004358953363873008
75.0,0.008097838518865738,0.003261956041580356,0.011563934083231182,0.002619780398326588,0.01470098227060738,0.0025911116339807838,0.018609422192056028,0.0036703408766675747,0.01720248938173372,0.003793623772180279,0.018303264592988863,0.0031234956605186944,0.005324681269284346,0.0031159806620098328
76.0,0.007653845914703017,0.00253165099172387,0.011802899227262216,0.001884329151355777,0.014196593338763691,0.0031023546963196602,0.018465833050136056,0.0038743413878143864,0.016500872840342136,0.003691796236278916,0.017722255778160355,0.0038316938387887313,0.005093102850704752,0.0035594006626667053
77.0,0.008395952234759602,0.0030850250343062357,0.010504614922313653,0.0020417888222436834,0.013043684687863571,0.0038912802234936286,0.018194890230523408,0.003489463537753345,0.015506512074729245,0.0026753571101776293,0.017562268005219296,0.0037434377082686,0.005973142338947304,0.0034591746220404705
78.0,0.00798462233407686,0.004093268668719111,0.009635791994594297,0.002451413443159812,0.012880167688669383,0.002255369016068284,0.01855498578873378,0.002941079197166528,0.015043714568619453,0.0037068178378845376,0.017073202560403407,0.0035600633231743194,0.005118323877777106,0.003797704892359535
79.0,0.00691303265146882,0.004705198728344844,0.010344774903485107,0.0013867096473549844,0.012279433358622693,0.0026539651520950326,0.018043244337893484,0.0030309966242937467,0.015337585976302786,0.002677611954948903,0.015562693250668886,0.0023251651420267347,0.005296871431441008,0.0035472446347779804
80.0,0.0065883813482350935,0.0036379183830503093,0.009741684766323833,0.0017601179052806845,0.011160888321626419,0.002946899976397095,0.016816786374211613,0.002949776787315234,0.016054460846378342,0.0031578282193434875,0.015857094930046608,0.0025128703309939267,0.004144776860840226,0.0033402855897581444
81.0,0.00616033694976963,0.0038519239525236456,0.009800330201357064,0.002241923085579546,0.011984338280323806,0.0039106846747623564,0.01617686585718663,0.0036853621716798476,0.01536994512786206,0.0021322557831375895,0.01561936321346084,0.0020876921858949053,0.00450928234056054,0.003264225099339205
82.0,0.005411917035182951,0.002614043187182054,0.010257662477663746,0.0025589829692694134,0.0103128436334534,0.003283328193639131,0.0165338846935318,0.002172114827969963,0.014896612482527927,0.0016282110820220565,0.015498814241167983,0.0019510155136945055,0.004265723590713299,0.0024822612257442657
83.0,0.006258572049876468,0.003252584781848394,0.010378269592679065,0.0022746152171951874,0.010600392439462357,0.004237387911415718,0.016528945829336027,0.0027891730514492527,0.015084397865968685,0.002635096703480674,0.015043607159833947,0.0018776269658891136,0.0048868294300480125,0.0027406284641060185
84.0,0.004584869946943568,0.004104814218515249,0.00903947180781737,0.0029100765548205946,0.012134891197678134,0.0033855107310217566,0.016688113795951996,0.0037336204523114947,0.014337023723357985,0.0026358048630313506,0.01398790050910027,0.0013958413663481134,0.0052267583189935345,0.0021689023152937246
85.0,0.00426120411250013,0.004821737564524802,0.007978757383530757,0.002778411861647072,0.010914829656520825,0.004559732928095861,0.016476544711039154,0.003547039204061066,0.014481551854737634,0.002760045377327436,0.01374532760885358,0.001665132443288719,0.004578463277659367,0.002328818123445885
86.0,0.004064090220822986,0.002460264923311108,0.008432748419663445,0.0014388310814548856,0.009877071937639578,0.004115623007583065,0.015371438697485178,0.0023231926592357155,0.014785340587324572,0.0035190642162287625,0.013951325850609982,0.001981837387936843,0.004034938871258206,0.0033934066264143803
87.0,0.00410990426706335,0.0016983142392240737,0.007645369405238059,0.002612893994967603,0.010144514223632477,0.004226668595278292,0.016041580448996083,0.002474325393167663,0.014546759318345478,0.002942123473391547,0.014758573647464652,0.0027898945797495862,0.004650019933368904,0.002438782391729701
88.0,0.004072831217637201,0.0023260838962829993,0.007892082413448891,0.0024130891609074594,0.01123693620709209,0.0036415110905366056,0.015296573117268666,0.0023984849778591155,0.013909290340915495,0.0035448658917524288,0.013200245371123636,0.001980049146238733,0.005576715816444938,0.002996026145469278
89.0,0.0039881639778074395,0.0021634330993580034,0.008365704222297776,0.0033564722362406044,0.009845461289805721,0.003149550294188437,0.015331968283313522,0.0026372069366339098,0.013895010245325365,0.002471404093777868,0.01263209274090996,0.002469756704965917,0.00390664792378194,0.0027156784783586908
90.0,0.004535455832266352,0.0028277934344006455,0.00808559779466067,0.0030377490348587797,0.010713649546657543,0.00233163232984663,0.01550466277468667,0.0026791756852969227,0.013793759476242135,0.00201786778520294,0.012789221171726628,0.0026738051958105358,0.00398391045834422,0.003247863479938073
91.0,0.0030958812136650223,0.003678716120824314,0.00812437269624688,0.003072501474767337,0.012331278090538344,0.002595460178136752,0.015758741579642913,0.0031135783753733675,0.013583320608870176,0.0017238691501505231,0.012452663753842678,0.002538534880846822,0.0038385885961819146,0.0035102375349187163
92.0,0.005240642506240829,0.003703658959089599,0.0071217683414778075,0.002568561427459915,0.011363859057867952,0.002812720260496287,0.014630772675584758,0.0028336398176217006,0.014749563854496333,0.002666158994832731,0.012292257139218518,0.002923577999044204,0.0036081725117410425,0.0030149181853893203
93.0,0.004752149048062718,0.00349730350267844,0.006196987869881404,0.0026499828178453964,0.010483851791544214,0.0023045828293710123,0.013948911344149082,0.003308990547885872,0.013274774658633757,0.0038107412588304214,0.011861372881946549,0.002750831721551817,0.0037049650202871385,0.003435050580944585
94.0,0.005466033832201965,0.004352474084443455,0.006017702528850438,0.003003337867597592,0.009960353682875286,0.003091671018826908,0.014369331894435271,0.0035841765495139843,0.013300952521937498,0.0036670746693495525,0.011530330767990109,0.0021858107962863887,0.0044630878147210035,0.0030793175527457878
95.0,0.004345584500483749,0.0039034831523050637,0.0058605921538565425,0.002909186845424869,0.010875455597749502,0.0033032888502196574,0.013777428256456522,0.0034361240602449124,0.011269701402906493,0.0026972924361112647,0.01113434728588826,0.0028226421112236048,0.0031700556516390138,0.003355981814697243
96.0,0.0031463785653195026,0.003362261011129112,0.006252761407748805,0.002933825381172733,0.010024467122803964,0.0035212345758735843,0.014088892684086335,0.0050140098791929735,0.012672062806453565,0.003042405245166064,0.011114024270342505,0.0019697279260208846,0.0027850238477100673,0.0038042720982758155
97.0,0.003921470652836857,0.0028169623960878016,0.006434338526293224,0.002309366376353076,0.008225926460100758,0.0026572408369910172,0.013400224447462337,0.0042677819379059205,0.013249925606012148,0.0024825915275432987,0.010720004565933321,0.0026312181912395063,0.0027951081315732923,0.0038127751484324643
98.0,0.003760103694091994,0.0025648080257660447,0.005412863577766469,0.003128872105747571,0.008254862402028785,0.0026300817958673475,0.013781509335397018,0.0029859991358076226,0.012868982643031015,0.0023583934357193502,0.012564853727521492,0.0022502792231409658,0.0030504619337650774,0.0033656150240030883
99.0,0.004295380260729338,0.004352595361011978,0.005313573659922377,0.0014070112088900141,0.00791415968471337,0.002669675453889796,0.013346148472112369,0.002162600257541448,0.012199943915823857,0.002461215483778882,0.01220474935140874,0.0023862648493237285,0.004185572371369471,0.002941754861093125
100.0,0.0037707505200480274,0.003271095861079336,0.004446133042602921,0.0019795701416800036,0.008291348141644074,0.002018602106277477,0.013495064439295624,0.00243716271322746,0.011099551140739978,0.002321397034530453,0.011823839868130917,0.0023181094291658366,0.0025540962036104866,0.002435317450291304
102.5,0.004007333853307247,0.0030861014873569885,0.005775654915149357,0.002251785944508931,0.006190738976493708,0.0023008690235331104,0.01297893729811347,0.0029839039660482292,0.011340565331019747,0.0020366166932249486,0.00976233648316398,0.0026469642081968937,0.001907396918127964,0.002860298388291395
105.0,0.0032817440842323104,0.0021123472639626335,0.0056723886608528225,0.0023579889720964074,0.005081602270516354,0.0028999871823551836,0.011583730544644625,0.003322828613555464,0.010686676971909535,0.0032113265403524425,0.010497012347953496,0.002659956143700096,0.0006665536833320773,0.002698152911926793
107.5,0.002508100889699033,0.0031699304745015024,0.004558403350665654,0.002263204536116448,0.005427949720710078,0.0033262926887866586,0.010284191961051094,0.0034703289343751037,0.010582222252746376,0.0034047137696959465,0.010633751678030717,0.0032410200253811246,0.0015282231936186073,0.003025869014509721
110.0,0.00084770707431736,0.00353567719373737,0.0040703402436681494,0.0037108323331018224,0.005455068565847906,0.0027554625945480243,0.01004849106447896,0.0034057726267154877,0.010511072893381228,0.002672366133068667,0.010366324381000006,0.00224043069096659,0.002644770740077026,0.0033757210848137406
112.5,0.0017220395181728725,0.003445554968863536,0.003905799855068536,0.002371756936646491,0.005539209009287203,0.003150193352466451,0.011133030539376048,0.0026591652668727997,0.010938393692348801,0.0020358114192803598,0.00954943341008002,0.0033410739833218766,0.0018416859616017414,0.0026963848705787354
115.0,0.0010193125129831393,0.004050735683783029,0.003778590812725022,0.0033925932847243614,0.006267033217149954,0.0022115290593772235,0.009620254354625653,0.004105364781572649,0.010453187388422826,0.0011715649048729116,0.008859936615672585,0.0020921558132198084,0.0011104964922836438,0.0026050506204139067
117.5,0.0016416803151744334,0.00421345522741571,0.003487556892704957,0.002716174593676075,0.0052674584533781805,0.00240512953545545,0.010063866198341589,0.0037585732040323373,0.010608267218975224,0.0013418998919438804,0.007273208005554717,0.0017133498906030176,0.002325993131192962,0.0021916581092530367
120.0,0.0009499620740099007,0.0033311560506356064,0.0026525649487153845,0.002774379343844735,0.00594384374494568,0.0026315252489437706,0.008591544404121163,0.0038226298485594893,0.009075439379863479,0.0018093170695540207,0.007864876383896633,0.0035089039840194417,0.0026584675782779657,0.0029091540574934594
122.5,0.002108924495995873,0.004358370942554365,0.0031711376425877886,0.0027037358681458344,0.004226193439001086,0.0034827645331460062,0.009156343112688895,0.004345601961803444,0.008580228387225637,0.002547119498100534,0.007777680250833742,0.0025422796160720702,0.0012057542826397166,0.003690270017379896
125.0,0.0019522369393241736,0.0028820788818558958,0.0036633610319913427,0.0033492879985033853,0.004976659367390626,0.003210086835150682,0.008898817857014251,0.004392611076772201,0.008257052484238987,0.0017761260839816518,0.008097045229151563,0.0017126227448199392,0.0019590121105363544,0.003239636176054335
127.5,0.002478543025091277,0.0031286632217701017,0.002164229558060688,0.0035118187865485124,0.005122154729437721,0.0039891002048715145,0.008490768140265512,0.0029164782820624412,0.008193927415688872,0.0036571905283133512,0.0068283013374044995,0.0038674098560934245,0.0037236626533500273,0.003209916410722166
130.0,0.0022024493734776724,0.0036578678273014044,0.0021512157429202775,0.0036972381872549345,0.0046296739336089176,0.005543225847686515,0.007965467090197858,0.002491612499417438,0.007864692662559429,0.0026330092669149,0.006202574135570236,0.0027196808204110225,0.0035392240683662403,0.002623146533636523
132.5,0.0011757947962299838,0.0037005706209390188,0.0015018108194532142,0.002937269101618228,0.004256614018167166,0.004228889536496812,0.006925143574845432,0.00215525048017475,0.007875043381267873,0.003278905932971283,0.0061643417989187205,0.0022681608161680892,0.0045574430608335366,0.002251734357223048
135.0,0.00029542190251266413,0.004027403606133821,0.0020810247960284297,0.0028122849481916805,0.005412958346452165,0.004795039825059115,0.007103702744014874,0.0021645733756685995,0.006878565548464337,0.0033952254890193957,0.006258255750704549,0.0022678851187465077,0.002578992431533327,0.0018482268025377603
137.5,-0.0003449976129764274,0.004399889830027129,0.0029646500973994076,0.0027213981569913868,0.004471065155478647,0.003830553524834046,0.0069652247301265745,0.003372579484249479,0.006827766100138582,0.003530065479656649,0.005896232831728335,0.0025835555180376635,0.002547497088706715,0.0014639978294390527
140.0,8.752114672145079e-5,0.0038421835524440145,0.0013774635966238918,0.002669449890933267,0.005325795845320018,0.0037296506422386513,0.007326609647475525,0.003065690760748129,0.00649838647265853,0.0021388690488538978,0.004670384676967274,0.003322327063346419,0.0012778645465703316,0.0018375069450962751
142.5,-0.00028370405143658526,0.00373208946053236,0.003429919858995499,0.0032323600926024492,0.004715876034159868,0.003428103750331238,0.006797381075499043,0.0035083993415904965,0.0067298749372895665,0.0024383506310340255,0.005621698170381763,0.003901224073419877,0.0014589636890977782,0.001760121255655571
145.0,-0.0013284642320160532,0.0035205145907960937,0.004710179869541224,0.0034387123257964185,0.00511946724530039,0.003525283586247261,0.006414269625980537,0.0030118582355325332,0.007323987945661319,0.003813155352454594,0.005517240050959607,0.0032630295059700777,0.0004835756617632933,0.0021960782622787735
147.5,0.00018377858273582772,0.003290276683425047,0.002198061436412307,0.0021581857701425877,0.0034591273483471725,0.002999108510027327,0.005584806290027208,0.003330515532614928,0.006419428263775775,0.001908055791753111,0.005491086064544577,0.002819241879041908,0.0004461122984994754,0.0019534668141873196
150.0,-0.0009789559352994675,0.003518941174258212,0.0017826195785047578,0.003058945754445675,0.003157298120788884,0.0036003876482414445,0.0063165662712798155,0.0027626537922802886,0.0059167216779834105,0.0020343502261643592,0.0033738738950230634,0.002710915607806854,0.0008306797344733916,0.001953009502719982
152.5,0.0008289193660522096,0.00315915050921025,0.0015980887577513366,0.0031131022000310147,0.002700063291500369,0.0030254574640961795,0.006645278534316653,0.0035999794966820055,0.005113740194794244,0.0027886045551388057,0.00459210191482472,0.0026418357325436724,-0.0006586062422213639,0.0020749921564944492
155.0,-0.0002810492031340713,0.002809670299091929,0.001360985993203151,0.002403085149839557,0.0032522683826665664,0.003073650627439426,0.005959331802788116,0.00345916145618257,0.00578423999296143,0.0025496011255672895,0.00349670280605327,0.001739074812650025,0.0003461293050052379,0.0018163916115286026
157.5,0.0004559303576579904,0.003379792773342496,0.0009031065979252604,0.0024499969785960218,0.0030112755856287815,0.00358645825674148,0.005146938537297209,0.003746040954826464,0.004988669588239346,0.0036895674759439114,0.004403229853405809,0.0023319760672570328,-4.131886927992194e-5,0.0018513235185924869
160.0,0.0008513736740251649,0.002789208707185489,0.0010878842034100912,0.002873685788296868,0.0031529667649224076,0.0029827385832308572,0.005925160561195766,0.0031721941884609098,0.004577416658886153,0.002426926288399484,0.00373112753929219,0.003165375211891208,-0.0005884890515171924,0.0020297319311602256
162.5,-0.0003217954229187953,0.0020903764520493182,0.000589315799236288,0.0033980869408947105,0.002491787022520166,0.003553985161195753,0.006288542336985945,0.002344423550351494,0.004733467913518223,0.002034764585537238,0.005443609730958417,0.0028987201993466074,-0.0006255560041000843,0.0015395974384492042
165.0,0.0005512167492213483,0.003315635887752975,-0.00023738626586289265,0.00272171779567804,0.0006654361672377932,0.004721075845452541,0.005758290306724862,0.003005317108031795,0.00406670014988379,0.002397458756848239,0.004448359636691737,0.0028937320168082883,0.0007407149432448268,0.0024904259239719624
167.5,-0.0006895293092347745,0.0032736954203994658,0.0007996824490115642,0.0025895076983196096,0.0028978129524496825,0.00267217436151372,0.004309974502012258,0.0033528633368925436,0.003422343236175252,0.002510388103642085,0.004622072235228513,0.0038054444454404183,-0.00044543687610470035,0.0021273954390617043
170.0,-0.0009483339262336174,0.003251674815243081,0.0003218953019052965,0.0013080560511708618,0.002310733135593542,0.002874186524694725,0.003813955407182329,0.0030992533261486603,0.0031283680395233467,0.0033732880890419343,0.005068015261722023,0.002335762651014924,0.0009418614325701246,0.0022004468289069093
172.5,-0.0015590028997359531,0.0026358936880241093,3.111289078604639e-5,0.0019297703788355616,0.002284014856791589,0.0034483234317103442,0.005446820636408075,0.0032452028917242374,0.002446825564859722,0.003152930398800841,0.004965563131200178,0.002360867113696805,0.0010432719457998088,0.0026682934568639156
175.0,-0.00044492657316260836,0.0033349242459316908,-0.0004973356378404595,0.0026384315505200975,0.0021035418637889323,0.0035939352204365383,0.0054945122259474986,0.0032162793689260237,0.0028420215181232137,0.0034307399044071043,0.0038924971438908176,0.0024956398138025085,0.0008868700018263757,0.0015396459415566684
177.5,-0.0002906256375765911,0.002455616074630446,-0.0009146775808014538,0.001860480294326907,0.0015704330655882258,0.0022794362312178527,0.004316380473943481,0.002261725389215939,0.003107808980936871,0.0020408974527507074,0.004157428142912609,0.001836719091339839,0.0001529491158895227,0.0012437806441683908
180.0,-0.0009677164156566898,0.003124584606405437,0.0005481580590362004,0.003618207775871734,0.00048188689381010617,0.003228953623566998,0.004955470554975361,0.0022311473474789408,0.0029358446748577655,0.0021159878176064788,0.004380471176378005,0.0036140587531875643,0.00038913181642311306,0.002447543185010722
